unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783905385,49000,20084000,2596000000,0
1783905386,49000,30041000,2789000000,1
1783905387,50000,33085000,2859000000,3
1783905388,50000,31041000,2885000000,5
1783905389,49000,30034000,2894000000,6
1783905390,49000,31021000,2898000000,6
1783905391,50000,32039000,2899000000,7
1783905392,49000,32039000,2900000000,7
1783905393,49000,32034000,2900000000,7
1783905394,50000,32082000,2900000000,7
1783905395,50000,32070000,2900000000,7
1783905396,50000,32050000,2900000000,7
1783905397,50000,32069000,2900000000,7
1783905398,50000,32067000,2900000000,7
1783905399,50000,33008000,2900000000,7
1783905400,50000,33004000,2900000000,7
1783905401,50000,37065000,2900000000,7
1783905402,49000,36044000,2900000000,7
1783905403,49000,34050000,2900000000,7
1783905404,49000,33036000,2900000000,7
1783905405,50000,33015000,2900000000,7
1783905406,49000,31046000,2900000000,7
1783905407,49000,30064000,2900000000,7
1783905408,50000,30033000,2900000000,7
1783905409,50000,30085000,2900000000,7
1783905410,49000,30037000,2900000000,7
1783905411,49000,30007000,2900000000,7
1783905412,50000,30041000,2900000000,7
1783905413,49000,30003000,2900000000,7
1783905414,50000,30019000,2900000000,7
1783905415,49000,30074000,2900000000,7
1783905416,50000,30017000,2900000000,7
1783905417,49000,30028000,2900000000,7
1783905418,50000,30071000,2900000000,7
1783905419,50000,30043000,2900000000,7
1783905420,49000,34004000,2900000000,7
1783905421,49000,35079000,2900000000,7
1783905422,49000,32099000,2900000000,7
1783905423,49000,34018000,2900000000,5
1783905424,64000,91082000,2900000000,58
1783905425,68000,120075000,2900000000,85
1783905426,72000,131097000,2900000000,94
1783905427,71000,136042000,2900000000,98
1783905428,72000,137085000,2900000000,99
1783905429,73000,139004000,2900000000,100
1783905430,73000,139063000,2900000000,100
1783905431,73000,139054000,2900000000,100
1783905432,74000,139088000,2900000000,100
1783905433,74000,140037000,2900000000,100
1783905434,72000,140008000,2900000000,100
1783905435,74000,140056000,2900000000,100
1783905437,75000,140098000,2900000000,100
1783905438,75000,140071000,2900000000,100
1783905439,75000,140097000,2900000000,100
1783905440,78000,141056000,2900000000,100
1783905441,75000,140087000,2900000000,100
1783905442,77000,141047000,2900000000,100
1783905443,76000,141071000,2900000000,100
1783905444,75000,141044000,2900000000,100
1783905445,77000,141064000,2900000000,100
1783905446,78000,142005000,2900000000,100
1783905447,77000,142008000,2900000000,100
1783905448,77000,142016000,2900000000,100
1783905449,78000,143023000,2900000000,100
1783905450,77000,143028000,2900000000,100
1783905451,79000,143034000,2900000000,100
1783905452,79000,143060000,2900000000,100
1783905453,78000,143029000,2900000000,100
1783905454,80000,143051000,2900000000,100
1783905455,78000,144005000,2900000000,100
1783905456,81000,144000000,2900000000,100
1783905457,79000,143098000,2900000000,100
1783905458,81000,144037000,2900000000,100
1783905459,79000,144032000,2900000000,100
1783905460,79000,144038000,2900000000,100
1783905461,80000,144075000,2900000000,100
1783905462,79000,144053000,2900000000,100
1783905463,79000,136017000,2900000000,98
1783905464,79000,132034000,2900000000,99
1783905465,75000,131016000,2900000000,99
1783905466,79000,130080000,2900000000,99
1783905467,76000,131020000,2900000000,99
1783905468,76000,130094000,2900000000,99
1783905469,77000,130073000,2900000000,99
1783905470,79000,130048000,2900000000,99
1783905471,76000,130077000,2900000000,99
1783905472,79000,131007000,2900000000,99
1783905473,79000,131013000,2900000000,99
1783905474,81000,131035000,2900000000,99
1783905475,82000,131025000,2900000000,99
1783905476,80000,131033000,2900000000,99
1783905477,78000,131052000,2900000000,99
1783905478,79000,131064000,2900000000,99
1783905479,81000,131076000,2900000000,99
1783905480,76000,131042000,2900000000,99
1783905481,79000,131052000,2900000000,99
1783905482,79000,131097000,2900000000,99
1783905483,80000,131084000,2900000000,99
1783905485,77000,132040000,2900000000,99
1783905486,80000,132092000,2900000000,99
1783905487,77000,132079000,2900000000,99
1783905488,79000,132039000,2900000000,99
1783905489,80000,132026000,2900000000,99
1783905490,81000,132047000,2900000000,99
1783905491,83000,132085000,2900000000,99
1783905492,82000,132050000,2900000000,99
1783905493,82000,133001000,2900000000,99
1783905494,82000,133017000,2900000000,99
1783905495,81000,133053000,2900000000,99
1783905496,83000,133084000,2900000000,99
1783905497,82000,133081000,2900000000,99
1783905498,80000,133044000,2900000000,99
1783905499,83000,133061000,2900000000,99
1783905500,81000,133080000,2900000000,99
1783905501,81000,133050000,2900000000,99
1783905502,82000,133097000,2900000000,99
1783905503,82000,134001000,2900000000,99
1783905504,82000,134003000,2900000000,99
