unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783905611,49000,20026000,2596000000,0
1783905612,50000,28092000,2789000000,0
1783905613,52000,45050000,2859000000,26
1783905614,58000,75060000,2885000000,56
1783905615,60000,101007000,2894000000,84
1783905616,64000,114014000,2898000000,94
1783905617,64000,118070000,2899000000,96
1783905618,64000,119052000,2900000000,99
1783905619,64000,119081000,2900000000,99
1783905620,71000,124061000,2900000000,100
1783905621,66000,122094000,2900000000,96
1783905622,68000,121004000,2900000000,98
1783905623,68000,120038000,2900000000,99
1783905624,68000,120018000,2900000000,100
1783905625,73000,122094000,2900000000,100
1783905626,74000,127061000,2900000000,100
1783905627,75000,129056000,2900000000,100
1783905628,71000,127038000,2900000000,99
1783905629,71000,123048000,2900000000,99
1783905630,71000,122033000,2900000000,99
1783905631,73000,121091000,2900000000,98
1783905632,71000,121059000,2900000000,98
1783905633,71000,120098000,2900000000,98
1783905634,75000,127002000,2900000000,99
1783905635,76000,129076000,2900000000,100
1783905636,77000,130058000,2900000000,100
1783905637,69000,118043000,2900000000,99
1783905638,68000,103070000,2900000000,99
1783905639,69000,113057000,2900000000,100
1783905640,69000,117066000,2900000000,100
1783905641,69000,119011000,2900000000,100
1783905642,71000,119067000,2900000000,100
1783905643,78000,126071000,2900000000,100
1783905644,78000,130076000,2900000000,100
1783905646,78000,131075000,2900000000,100
1783905647,77000,132045000,2900000000,100
1783905648,71000,128044000,2900000000,99
1783905649,70000,109036000,2900000000,99
1783905650,70000,105096000,2900000000,99
1783905651,71000,114084000,2900000000,100
1783905652,73000,118016000,2900000000,100
1783905653,72000,119033000,2900000000,100
1783905654,72000,119077000,2900000000,100
1783905655,79000,127056000,2900000000,100
1783905656,79000,131038000,2900000000,100
1783905657,79000,132052000,2900000000,100
1783905658,79000,132099000,2900000000,100
1783905659,80000,133013000,2900000000,100
1783905660,80000,132082000,2900000000,100
1783905661,72000,119041000,2900000000,99
1783905662,73000,107090000,2900000000,98
1783905663,72000,104066000,2900000000,99
1783905664,73000,114003000,2900000000,99
1783905665,73000,117085000,2900000000,100
1783905666,73000,119022000,2900000000,100
1783905667,73000,119073000,2900000000,100
