unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783905764,49000,19012000,2594000000,0
1783905765,52000,34079000,2788000000,8
1783905766,62000,62012000,2859000000,42
1783905767,68000,103065000,2885000000,79
1783905768,71000,120075000,2895000000,92
1783905769,72000,126095000,2898000000,97
1783905770,71000,127089000,2899000000,99
1783905771,72000,128083000,2900000000,100
1783905772,73000,128058000,2900000000,100
1783905773,73000,129008000,2900000000,100
1783905774,74000,129070000,2900000000,100
1783905775,75000,129074000,2900000000,100
1783905776,69000,123001000,2900000000,99
1783905777,68000,121005000,2900000000,100
1783905778,69000,120044000,2900000000,100
1783905779,69000,120016000,2900000000,100
1783905780,69000,120001000,2900000000,100
1783905781,69000,119099000,2900000000,100
1783905782,70000,120000000,2900000000,100
1783905783,70000,120003000,2900000000,100
1783905784,71000,120002000,2900000000,100
1783905785,75000,121088000,2900000000,99
1783905786,75000,127070000,2900000000,100
1783905787,76000,130003000,2900000000,100
1783905788,78000,130070000,2900000000,100
1783905789,76000,131016000,2900000000,100
1783905790,77000,131059000,2900000000,100
1783905791,77000,131012000,2900000000,100
1783905792,76000,131013000,2900000000,100
1783905793,78000,132088000,2900000000,100
1783905794,77000,133068000,2900000000,100
1783905795,79000,135002000,2900000000,100
1783905796,78000,133077000,2900000000,100
1783905797,78000,132076000,2900000000,100
1783905798,74000,121096000,2900000000,99
1783905799,74000,116086000,2900000000,98
1783905800,75000,114099000,2900000000,98
1783905801,73000,114057000,2900000000,98
1783905802,75000,114022000,2900000000,98
1783905804,75000,114053000,2900000000,98
1783905805,74000,115035000,2900000000,99
1783905806,74000,117065000,2900000000,99
1783905807,74000,119015000,2900000000,100
1783905808,75000,119071000,2900000000,100
1783905809,75000,119084000,2900000000,100
