unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783902542,49000,21006000,2859000000,0
1783902543,52000,37072000,2885000000,12
1783902544,59000,55028000,2894000000,31
1783902545,63000,98098000,2898000000,74
1783902546,69000,119014000,2899000000,90
1783902547,68000,123070000,2900000000,95
1783902548,68000,121033000,2900000000,98
1783902549,75000,136089000,2900000000,99
1783902550,72000,138025000,2900000000,98
1783902551,70000,128046000,2900000000,97
1783902552,71000,124084000,2900000000,96
1783902553,77000,135033000,2900000000,97
1783902555,78000,145046000,2900000000,99
1783902556,79000,149065000,2900000000,99
1783902557,77000,144039000,2900000000,98
1783902558,77000,142065000,2900000000,97
1783902559,77000,142000000,2900000000,97
1783902560,78000,141091000,2900000000,97
1783902561,79000,143091000,2900000000,97
1783902562,80000,149038000,2900000000,99
1783902563,80000,151088000,2900000000,99
1783902564,80000,149076000,2900000000,98
1783902565,80000,148034000,2900000000,98
1783902566,81000,147070000,2900000000,98
1783902567,80000,148054000,2900000000,97
1783902568,81000,148013000,2900000000,97
1783902569,82000,147074000,2900000000,97
1783902570,83000,152013000,2900000000,99
1783902571,83000,154033000,2900000000,99
1783902572,84000,155003000,2900000000,100
1783902573,80000,152025000,2900000000,98
1783902574,83000,152058000,2900000000,98
1783902575,84000,153037000,2900000000,98
1783902576,84000,153072000,2900000000,98
1783902577,85000,154019000,2900000000,98
1783902578,85000,154021000,2900000000,98
1783902579,86000,154050000,2900000000,98
1783902580,86000,154056000,2900000000,98
1783902581,85000,156023000,2900000000,99
1783902582,85000,156041000,2900000000,100
1783902583,86000,157029000,2900000000,100
1783902584,86000,158019000,2900000000,100
1783902585,85000,154086000,2900000000,99
1783902586,86000,150077000,2900000000,98
1783902587,86000,149038000,2900000000,98
1783902588,86000,149014000,2900000000,98
1783902589,85000,149000000,2900000000,98
1783902590,86000,149001000,2900000000,98
1783902591,86000,149031000,2900000000,98
1783902592,86000,149026000,2900000000,98
1783902593,86000,149068000,2900000000,98
