unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783902811,50000,20007000,2595000000,0
1783902812,52000,35038000,2788000000,11
1783902813,62000,51037000,2859000000,29
1783902814,72000,112066000,2885000000,74
1783902815,75000,137034000,2895000000,91
1783902816,76000,146031000,2898000000,96
1783902817,77000,149089000,2899000000,99
1783902818,78000,151045000,2900000000,99
1783902819,79000,152016000,2900000000,100
1783902820,81000,152094000,2900000000,100
1783902821,78000,153041000,2900000000,100
1783902822,79000,153075000,2900000000,100
1783902823,79000,153042000,2900000000,100
1783902824,79000,153093000,2900000000,100
1783902825,80000,154029000,2900000000,100
1783902826,80000,153092000,2900000000,100
1783902827,81000,154031000,2900000000,100
1783902828,81000,154076000,2900000000,100
1783902829,83000,155008000,2900000000,100
1783902830,82000,155080000,2900000000,100
1783902831,79000,147034000,2900000000,98
1783902832,79000,143006000,2900000000,98
1783902833,79000,141069000,2900000000,98
1783902834,77000,140024000,2900000000,98
1783902835,81000,140047000,2900000000,99
1783902836,79000,140052000,2900000000,99
1783902837,80000,140050000,2900000000,99
1783902838,82000,140089000,2900000000,99
1783902839,80000,140073000,2900000000,99
1783902840,80000,141010000,2900000000,99
1783902841,80000,141040000,2900000000,99
1783902842,82000,141023000,2900000000,99
1783902843,82000,141055000,2900000000,99
1783902844,81000,141087000,2900000000,99
1783902845,81000,141061000,2900000000,99
1783902846,82000,141092000,2900000000,99
1783902847,82000,142051000,2900000000,99
1783902848,60000,119068000,2900000000,81
