label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
80b-dense16-mid,0,0,114,113,49000,83000,67088,17006000,146019000,95562779
