label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-gate-low,0,0,52,51,49000,87000,77588,23031000,157038000,134912059
