unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783902155,49000,19035000,2595000000,0
1783902156,51000,35012000,2788000000,10
1783902157,60000,53006000,2859000000,30
1783902158,71000,112023000,2885000000,74
1783902159,74000,136017000,2895000000,91
1783902160,76000,144085000,2898000000,96
1783902161,77000,148044000,2899000000,99
1783902162,77000,149092000,2900000000,99
1783902163,77000,150076000,2900000000,100
1783902164,78000,150098000,2900000000,100
1783902165,78000,151027000,2900000000,100
1783902166,78000,150052000,2900000000,99
1783902167,80000,151096000,2900000000,98
1783902169,80000,152049000,2900000000,98
1783902170,81000,152055000,2900000000,98
1783902171,79000,152046000,2900000000,98
1783902172,83000,152070000,2900000000,98
1783902173,80000,153019000,2900000000,98
1783902174,82000,153069000,2900000000,98
1783902175,84000,154050000,2900000000,98
1783902176,83000,153097000,2900000000,98
1783902177,81000,152053000,2900000000,97
1783902178,84000,154000000,2900000000,99
1783902179,82000,154077000,2900000000,99
1783902180,83000,155039000,2900000000,100
1783902181,83000,154088000,2900000000,100
1783902182,83000,155024000,2900000000,100
1783902183,83000,155067000,2900000000,100
1783902184,83000,155071000,2900000000,100
1783902185,84000,155053000,2900000000,100
1783902186,84000,155090000,2900000000,100
1783902187,84000,156021000,2900000000,100
1783902188,86000,155045000,2900000000,99
1783902189,89000,163096000,2900000000,99
1783902190,91000,168035000,2900000000,99
1783902191,91000,169053000,2900000000,98
1783902192,92000,170059000,2900000000,98
1783902193,92000,171035000,2900000000,98
1783902194,92000,172005000,2900000000,98
1783902195,92000,172006000,2900000000,98
1783902196,92000,172000000,2900000000,99
1783902197,91000,171049000,2900000000,98
1783902198,94000,172028000,2900000000,98
1783902199,91000,172031000,2900000000,98
1783902200,92000,172053000,2900000000,98
