unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783906805,50000,18000000,2594000000,0
1783906806,49000,32017000,2789000000,0
1783906807,50000,38080000,2859000000,0
1783906808,49000,35008000,2885000000,4
1783906809,50000,32049000,2894000000,6
1783906810,50000,31092000,2898000000,7
1783906811,50000,32038000,2899000000,8
1783906812,49000,31056000,2900000000,7
1783906813,49000,31003000,2900000000,7
1783906814,50000,31037000,2900000000,7
1783906815,49000,31044000,2900000000,7
1783906816,49000,31016000,2900000000,7
1783906817,50000,31048000,2900000000,7
1783906818,50000,32020000,2900000000,7
1783906819,50000,32059000,2900000000,7
1783906820,50000,31098000,2900000000,7
1783906821,50000,31052000,2900000000,7
1783906822,50000,30092000,2900000000,7
1783906823,50000,31004000,2900000000,7
1783906824,50000,31009000,2900000000,7
1783906825,50000,31003000,2900000000,7
1783906826,50000,31017000,2900000000,7
1783906827,49000,31040000,2900000000,7
1783906828,50000,31008000,2900000000,7
1783906829,50000,31070000,2900000000,7
1783906830,50000,31045000,2900000000,7
1783906831,49000,31040000,2900000000,7
1783906832,50000,31022000,2900000000,7
1783906833,50000,31085000,2900000000,7
1783906834,50000,31091000,2900000000,7
1783906835,50000,32002000,2900000000,7
1783906836,50000,31028000,2900000000,7
1783906837,50000,30091000,2900000000,7
1783906838,50000,30092000,2900000000,7
1783906839,50000,31070000,2900000000,7
1783906840,49000,32002000,2900000000,7
1783906841,50000,32024000,2900000000,7
1783906842,50000,31067000,2900000000,7
1783906843,50000,33008000,2900000000,6
1783906845,66000,86096000,2900000000,59
1783906846,71000,115078000,2900000000,85
1783906847,74000,127077000,2900000000,95
1783906848,74000,133007000,2900000000,98
1783906849,74000,133081000,2900000000,99
1783906850,76000,134030000,2900000000,100
1783906851,74000,134001000,2900000000,100
1783906852,77000,134086000,2900000000,100
1783906853,75000,134054000,2900000000,100
1783906854,76000,135022000,2900000000,100
1783906855,76000,135035000,2900000000,100
1783906856,76000,135081000,2900000000,100
1783906857,78000,135077000,2900000000,100
1783906858,75000,136043000,2900000000,100
1783906859,78000,136040000,2900000000,100
1783906860,77000,136027000,2900000000,100
1783906861,78000,136052000,2900000000,100
1783906862,78000,136015000,2900000000,100
1783906863,77000,137021000,2900000000,100
1783906864,75000,136005000,2900000000,100
1783906865,78000,136052000,2900000000,100
1783906866,79000,137045000,2900000000,100
1783906867,79000,137046000,2900000000,100
1783906868,81000,139008000,2900000000,100
1783906869,79000,137087000,2900000000,100
1783906870,80000,137060000,2900000000,100
1783906871,79000,137043000,2900000000,100
1783906872,79000,138052000,2900000000,100
1783906873,80000,138042000,2900000000,100
1783906874,80000,137070000,2900000000,100
1783906875,82000,139067000,2900000000,100
1783906876,81000,139065000,2900000000,100
1783906877,80000,139023000,2900000000,100
1783906878,81000,138077000,2900000000,100
1783906879,81000,139011000,2900000000,100
1783906880,82000,140003000,2900000000,100
1783906881,82000,139094000,2900000000,100
1783906882,82000,140025000,2900000000,100
1783906883,81000,140028000,2900000000,100
1783906884,83000,141008000,2900000000,100
1783906885,77000,138044000,2900000000,99
1783906886,74000,115004000,2900000000,99
1783906887,73000,106003000,2900000000,99
1783906888,73000,103022000,2900000000,99
1783906889,74000,102049000,2900000000,99
1783906890,74000,112068000,2900000000,100
1783906891,76000,117043000,2900000000,100
1783906892,74000,118094000,2900000000,100
1783906893,75000,119065000,2900000000,100
1783906894,75000,119088000,2900000000,100
1783906895,71000,119083000,2900000000,100
1783906896,74000,119088000,2900000000,100
1783906897,75000,119098000,2900000000,100
1783906898,75000,119094000,2900000000,100
1783906899,75000,119095000,2900000000,100
1783906900,77000,119097000,2900000000,100
1783906901,75000,120004000,2900000000,100
1783906902,74000,119092000,2900000000,100
1783906903,77000,120007000,2900000000,100
1783906904,76000,119095000,2900000000,100
1783906905,76000,120004000,2900000000,100
1783906906,75000,119097000,2900000000,100
1783906907,75000,120001000,2900000000,100
1783906908,76000,120001000,2900000000,100
1783906909,76000,120000000,2900000000,100
1783906910,76000,119088000,2900000000,100
1783906911,78000,120009000,2900000000,100
1783906912,77000,120001000,2900000000,100
1783906913,76000,120005000,2900000000,100
1783906914,74000,119088000,2900000000,100
1783906915,77000,120003000,2900000000,100
1783906916,77000,120000000,2900000000,100
1783906917,77000,120007000,2900000000,100
1783906918,77000,119098000,2900000000,100
1783906919,76000,119096000,2900000000,100
1783906920,76000,119092000,2900000000,100
1783906921,77000,120000000,2900000000,100
1783906922,76000,119095000,2900000000,100
1783906923,76000,120008000,2900000000,100
1783906924,78000,119097000,2900000000,100
1783906925,76000,119096000,2900000000,100
1783906926,76000,120003000,2900000000,100
1783906927,74000,119090000,2900000000,100
1783906928,77000,119098000,2900000000,100
1783906929,76000,119093000,2900000000,100
1783906931,78000,120000000,2900000000,100
1783906932,77000,119091000,2900000000,100
1783906933,78000,120000000,2900000000,100
1783906934,78000,119092000,2900000000,100
1783906935,77000,119096000,2900000000,100
1783906936,76000,119096000,2900000000,100
1783906937,77000,119086000,2900000000,100
