unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783906593,49000,18043000,2594000000,0
1783906594,50000,31000000,2788000000,0
1783906595,50000,35053000,2859000000,0
1783906596,50000,34028000,2885000000,4
1783906597,50000,32037000,2894000000,6
1783906598,50000,31038000,2898000000,7
1783906599,50000,31095000,2899000000,7
1783906600,50000,32037000,2900000000,7
1783906601,50000,33026000,2900000000,7
1783906602,50000,34007000,2900000000,7
1783906603,50000,33063000,2900000000,7
1783906604,50000,32065000,2900000000,7
1783906605,50000,31063000,2900000000,7
1783906606,51000,31050000,2900000000,7
1783906607,50000,31007000,2900000000,7
1783906608,50000,30087000,2900000000,7
1783906609,50000,31049000,2900000000,7
1783906610,50000,31003000,2900000000,7
1783906611,50000,31055000,2900000000,8
1783906612,50000,31017000,2900000000,7
1783906613,50000,31063000,2900000000,8
1783906614,50000,32000000,2900000000,8
1783906615,50000,32027000,2900000000,7
1783906616,50000,31038000,2900000000,7
1783906617,50000,31034000,2900000000,7
1783906618,50000,31082000,2900000000,7
1783906619,50000,36080000,2900000000,7
1783906620,50000,34012000,2900000000,7
1783906621,50000,33040000,2900000000,7
1783906622,50000,32002000,2900000000,7
1783906623,49000,32002000,2900000000,8
1783906624,50000,32036000,2900000000,7
1783906625,49000,32012000,2900000000,7
1783906626,50000,31033000,2900000000,7
1783906627,50000,32029000,2900000000,7
1783906628,50000,31080000,2900000000,7
1783906629,50000,31036000,2900000000,7
1783906630,50000,32029000,2900000000,7
1783906631,53000,35026000,2900000000,8
1783906632,68000,90003000,2900000000,62
1783906633,71000,117091000,2900000000,86
1783906634,73000,128050000,2900000000,95
1783906635,73000,130065000,2900000000,98
1783906636,74000,133059000,2900000000,99
1783906637,76000,134044000,2900000000,100
1783906638,75000,135048000,2900000000,100
1783906639,76000,136022000,2900000000,100
1783906640,73000,134080000,2900000000,100
1783906641,77000,136044000,2900000000,100
1783906642,77000,136041000,2900000000,100
1783906644,78000,136003000,2900000000,100
1783906645,78000,135077000,2900000000,100
1783906646,78000,135012000,2900000000,100
1783906647,78000,135082000,2900000000,100
1783906648,79000,136003000,2900000000,100
1783906649,77000,136003000,2900000000,100
1783906650,79000,137028000,2900000000,100
1783906651,79000,137049000,2900000000,100
1783906652,80000,138022000,2900000000,100
1783906653,78000,137066000,2900000000,100
1783906654,79000,138005000,2900000000,100
1783906655,80000,138010000,2900000000,100
1783906656,81000,140020000,2900000000,100
1783906657,81000,141033000,2900000000,100
1783906658,79000,140082000,2900000000,100
1783906659,81000,139079000,2900000000,100
1783906660,81000,138080000,2900000000,100
1783906661,80000,138083000,2900000000,100
1783906662,82000,138050000,2900000000,100
1783906663,71000,124039000,2900000000,99
1783906664,72000,107098000,2900000000,99
1783906665,73000,101074000,2900000000,99
1783906666,74000,100044000,2900000000,99
1783906667,72000,111056000,2900000000,100
1783906668,70000,116087000,2900000000,100
1783906669,73000,118089000,2900000000,100
1783906670,73000,119060000,2900000000,100
1783906671,72000,119085000,2900000000,100
1783906672,74000,119089000,2900000000,100
1783906673,75000,119098000,2900000000,100
1783906674,74000,120012000,2900000000,100
1783906675,72000,119092000,2900000000,100
1783906676,72000,119093000,2900000000,100
1783906677,74000,120006000,2900000000,100
1783906678,75000,119097000,2900000000,100
1783906679,74000,120000000,2900000000,100
1783906680,74000,120008000,2900000000,100
1783906681,74000,120000000,2900000000,100
1783906682,74000,119098000,2900000000,100
1783906683,75000,120005000,2900000000,100
1783906684,75000,119098000,2900000000,100
1783906685,74000,119095000,2900000000,100
1783906686,75000,120000000,2900000000,100
1783906687,73000,119093000,2900000000,100
1783906688,75000,120005000,2900000000,100
1783906689,74000,119099000,2900000000,100
1783906690,76000,120003000,2900000000,100
1783906691,75000,120001000,2900000000,100
1783906692,76000,119097000,2900000000,100
1783906693,75000,119097000,2900000000,100
1783906694,75000,120009000,2900000000,100
1783906695,75000,119097000,2900000000,100
1783906696,77000,119096000,2900000000,100
1783906697,73000,120000000,2900000000,100
1783906698,74000,119090000,2900000000,100
1783906699,75000,119095000,2900000000,100
1783906700,76000,120000000,2900000000,100
