# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
0	2026-07-18T20:00:53Z	38000	16061000	2406	2500	manual
2	2026-07-18T20:00:55Z	39000	19088000	2487	2500	manual
4	2026-07-18T20:00:57Z	39000	20036000	2498	2500	manual
6	2026-07-18T20:00:59Z	39000	21019000	2500	2500	manual
8	2026-07-18T20:01:01Z	39000	20067000	2500	2500	manual
10	2026-07-18T20:01:03Z	39000	20055000	2500	2500	manual
12	2026-07-18T20:01:05Z	39000	20045000	2500	2500	manual
14	2026-07-18T20:01:07Z	39000	20040000	2500	2500	manual
16	2026-07-18T20:01:09Z	40000	20040000	2500	2500	manual
18	2026-07-18T20:01:11Z	40000	20061000	2500	2500	manual
20	2026-07-18T20:01:13Z	40000	20048000	2500	2500	manual
22	2026-07-18T20:01:15Z	40000	20050000	2500	2500	manual
24	2026-07-18T20:01:17Z	41000	20052000	2500	2500	manual
26	2026-07-18T20:01:19Z	41000	20052000	2500	2500	manual
28	2026-07-18T20:01:21Z	41000	20056000	2500	2500	manual
30	2026-07-18T20:01:23Z	41000	20063000	2500	2500	manual
32	2026-07-18T20:01:25Z	42000	20076000	2500	2500	manual
34	2026-07-18T20:01:27Z	42000	20059000	2500	2500	manual
36	2026-07-18T20:01:29Z	42000	20060000	2500	2500	manual
38	2026-07-18T20:01:31Z	42000	20074000	2500	2500	manual
40	2026-07-18T20:01:33Z	66000	83034000	2500	2500	manual
42	2026-07-18T20:01:35Z	69000	107010000	2500	2500	manual
44	2026-07-18T20:01:37Z	71000	110020000	2500	2500	manual
46	2026-07-18T20:01:39Z	72000	111037000	2500	2500	manual
48	2026-07-18T20:01:41Z	73000	112002000	2500	2500	manual
50	2026-07-18T20:01:43Z	73000	112003000	2500	2500	manual
52	2026-07-18T20:01:45Z	74000	112041000	2500	2500	manual
54	2026-07-18T20:01:47Z	74000	112076000	2500	2500	manual
56	2026-07-18T20:01:49Z	74000	112084000	2500	2500	manual
58	2026-07-18T20:01:51Z	74000	112069000	2500	2500	manual
60	2026-07-18T20:01:53Z	73000	112024000	2500	2500	manual
62	2026-07-18T20:01:55Z	73000	112005000	2500	2500	manual
64	2026-07-18T20:01:57Z	73000	111094000	2500	2500	manual
66	2026-07-18T20:01:59Z	73000	112016000	2500	2500	manual
68	2026-07-18T20:02:01Z	72000	112053000	2500	2500	manual
70	2026-07-18T20:02:03Z	71000	113016000	2500	2500	manual
72	2026-07-18T20:02:05Z	71000	112066000	2500	2500	manual
74	2026-07-18T20:02:07Z	71000	112052000	2500	2500	manual
76	2026-07-18T20:02:09Z	71000	112037000	2500	2500	manual
78	2026-07-18T20:02:11Z	70000	111052000	2500	2500	manual
80	2026-07-18T20:02:13Z	71000	111085000	2500	2500	manual
82	2026-07-18T20:02:15Z	70000	111024000	2500	2500	manual
84	2026-07-18T20:02:17Z	71000	111053000	2500	2500	manual
86	2026-07-18T20:02:19Z	70000	110078000	2500	2500	manual
88	2026-07-18T20:02:22Z	70000	111088000	2500	2500	manual
91	2026-07-18T20:02:24Z	69000	110079000	2500	2500	manual
93	2026-07-18T20:02:26Z	69000	110099000	2500	2500	manual
95	2026-07-18T20:02:28Z	70000	110007000	2500	2500	manual
97	2026-07-18T20:02:30Z	69000	110027000	2500	2500	manual
99	2026-07-18T20:02:32Z	70000	110018000	2500	2500	manual
101	2026-07-18T20:02:34Z	69000	110071000	2500	2500	manual
103	2026-07-18T20:02:36Z	69000	110048000	2500	2500	manual
105	2026-07-18T20:02:38Z	69000	110062000	2500	2500	manual
107	2026-07-18T20:02:40Z	69000	110013000	2500	2500	manual
109	2026-07-18T20:02:42Z	69000	110045000	2500	2500	manual
111	2026-07-18T20:02:44Z	68000	110006000	2500	2500	manual
113	2026-07-18T20:02:46Z	69000	110051000	2500	2500	manual
115	2026-07-18T20:02:48Z	69000	110076000	2500	2500	manual
117	2026-07-18T20:02:50Z	69000	110084000	2500	2500	manual
119	2026-07-18T20:02:52Z	70000	111017000	2500	2500	manual
121	2026-07-18T20:02:54Z	70000	111038000	2500	2500	manual
123	2026-07-18T20:02:56Z	70000	111022000	2500	2500	manual
125	2026-07-18T20:02:58Z	70000	111028000	2500	2500	manual
127	2026-07-18T20:03:00Z	71000	111082000	2500	2500	manual
129	2026-07-18T20:03:02Z	71000	111091000	2500	2500	manual
131	2026-07-18T20:03:04Z	71000	111034000	2500	2500	manual
133	2026-07-18T20:03:06Z	71000	111026000	2500	2500	manual
135	2026-07-18T20:03:08Z	71000	111086000	2500	2500	manual
137	2026-07-18T20:03:10Z	71000	111059000	2500	2500	manual
139	2026-07-18T20:03:12Z	72000	111043000	2500	2500	manual
141	2026-07-18T20:03:14Z	72000	111044000	2500	2500	manual
143	2026-07-18T20:03:16Z	72000	111040000	2500	2500	manual
145	2026-07-18T20:03:18Z	72000	111038000	2500	2500	manual
147	2026-07-18T20:03:20Z	72000	111038000	2500	2500	manual
149	2026-07-18T20:03:22Z	72000	111014000	2500	2500	manual
151	2026-07-18T20:03:24Z	72000	111037000	2500	2500	manual
153	2026-07-18T20:03:26Z	72000	111018000	2500	2500	manual
155	2026-07-18T20:03:28Z	72000	111060000	2500	2500	manual
157	2026-07-18T20:03:30Z	72000	112010000	2500	2500	manual
159	2026-07-18T20:03:32Z	71000	111022000	2500	2500	manual
161	2026-07-18T20:03:34Z	71000	111016000	2500	2500	manual
163	2026-07-18T20:03:36Z	71000	111039000	2500	2500	manual
165	2026-07-18T20:03:38Z	71000	111030000	2500	2500	manual
167	2026-07-18T20:03:40Z	70000	111030000	2500	2500	manual
169	2026-07-18T20:03:42Z	70000	111033000	2500	2500	manual
171	2026-07-18T20:03:44Z	70000	111090000	2500	2500	manual
173	2026-07-18T20:03:46Z	70000	111066000	2500	2500	manual
175	2026-07-18T20:03:48Z	70000	111062000	2500	2500	manual
177	2026-07-18T20:03:50Z	69000	110098000	2500	2500	manual
179	2026-07-18T20:03:52Z	69000	111042000	2500	2500	manual
181	2026-07-18T20:03:54Z	69000	110057000	2500	2500	manual
183	2026-07-18T20:03:56Z	68000	111013000	2500	2500	manual
185	2026-07-18T20:03:58Z	68000	109085000	2500	2500	manual
187	2026-07-18T20:04:00Z	68000	110085000	2500	2500	manual
189	2026-07-18T20:04:02Z	68000	110010000	2500	2500	manual
191	2026-07-18T20:04:04Z	68000	110031000	2500	2500	manual
193	2026-07-18T20:04:06Z	69000	109096000	2500	2500	manual
195	2026-07-18T20:04:08Z	69000	110036000	2500	2500	manual
197	2026-07-18T20:04:10Z	69000	110027000	2500	2500	manual
199	2026-07-18T20:04:12Z	70000	110078000	2500	2500	manual
201	2026-07-18T20:04:14Z	70000	110039000	2500	2500	manual
203	2026-07-18T20:04:16Z	70000	110082000	2500	2500	manual
205	2026-07-18T20:04:18Z	71000	111002000	2500	2500	manual
207	2026-07-18T20:04:20Z	71000	110085000	2500	2500	manual
209	2026-07-18T20:04:22Z	71000	110084000	2500	2500	manual
211	2026-07-18T20:04:24Z	71000	111004000	2500	2500	manual
213	2026-07-18T20:04:27Z	71000	110088000	2500	2500	manual
216	2026-07-18T20:04:29Z	71000	111022000	2500	2500	manual
218	2026-07-18T20:04:31Z	71000	111047000	2500	2500	manual
220	2026-07-18T20:04:33Z	71000	111081000	2500	2500	manual
222	2026-07-18T20:04:35Z	72000	111041000	2500	2500	manual
224	2026-07-18T20:04:37Z	71000	111096000	2500	2500	manual
226	2026-07-18T20:04:39Z	72000	111059000	2500	2500	manual
228	2026-07-18T20:04:41Z	72000	111054000	2500	2500	manual
230	2026-07-18T20:04:43Z	72000	111053000	2500	2500	manual
232	2026-07-18T20:04:45Z	72000	111052000	2500	2500	manual
234	2026-07-18T20:04:47Z	74000	111055000	2500	2500	manual
236	2026-07-18T20:04:49Z	72000	111040000	2500	2500	manual
238	2026-07-18T20:04:51Z	72000	111093000	2500	2500	manual
240	2026-07-18T20:04:53Z	72000	111073000	2500	2500	manual
242	2026-07-18T20:04:55Z	71000	111073000	2500	2500	manual
244	2026-07-18T20:04:57Z	71000	111035000	2500	2500	manual
246	2026-07-18T20:04:59Z	71000	111024000	2500	2500	manual
248	2026-07-18T20:05:01Z	71000	111008000	2500	2500	manual
250	2026-07-18T20:05:03Z	70000	110094000	2500	2500	manual
252	2026-07-18T20:05:05Z	71000	111012000	2500	2500	manual
254	2026-07-18T20:05:07Z	70000	110094000	2500	2500	manual
256	2026-07-18T20:05:09Z	70000	111019000	2500	2500	manual
258	2026-07-18T20:05:11Z	69000	111002000	2500	2500	manual
260	2026-07-18T20:05:13Z	70000	111048000	2500	2500	manual
262	2026-07-18T20:05:15Z	69000	111018000	2500	2500	manual
