prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.079368,97,97.673754,12,164.776316,289
code_cpp,2.078225,192,98.212733,18,171.440001,703
explain_concept,2.423496,192,83.577827,20,180.497270,764
summarize,2.388545,192,85.312176,28,231.768893,777
qa_factual,2.441064,192,83.422404,31,253.607775,588
stepwise_math,2.219900,192,94.415379,40,236.318628,572
