epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014740342,51.000,62.875,49.093,11,2900,1000
1779014740854,51.000,67.625,50.028,7,2900,1000
1779014741364,51.000,67.375,50.047,5,2900,1000
1779014741875,53.000,67.250,56.039,14,2900,1000
1779014742385,53.000,67.125,64.015,28,2900,1000
1779014742898,53.000,66.750,67.056,37,2900,1000
1779014743409,53.000,67.250,70.066,40,2900,1000
1779014743919,52.000,66.875,70.055,42,2900,1000
1779014744430,54.000,66.875,72.098,49,2900,1000
1779014744946,54.000,67.000,85.036,66,2900,1000
1779014745459,54.000,67.125,92.069,77,2900,1000
1779014745969,54.000,67.375,96.066,83,2900,1000
1779014746480,54.000,66.500,94.060,86,2900,1000
1779014746991,54.000,67.000,90.099,88,2900,1000
1779014747501,54.000,67.125,86.004,89,2900,1000
1779014748012,61.000,66.250,96.004,92,2900,1000
1779014748540,59.000,66.375,90.047,91,2900,1000
1779014749060,62.000,65.125,102.035,93,2900,1000
1779014749579,62.000,64.375,108.077,93,2900,1000
1779014750098,61.000,63.875,113.024,94,2900,1000
1779014750616,62.000,63.375,115.095,94,2900,1000
1779014751133,62.000,63.125,117.071,95,2900,1000
1779014751650,61.000,63.125,117.061,93,2900,1000
1779014752168,61.000,63.000,118.058,93,2900,1000
1779014752682,61.000,62.875,119.008,94,2900,1000
1779014753197,62.000,62.875,119.052,94,2900,1000
1779014753714,63.000,63.000,119.072,95,2900,1000
1779014754231,63.000,63.125,118.093,93,2900,1000
1779014754749,63.000,63.250,119.028,94,2900,1000
1779014755266,63.000,63.250,119.076,94,2900,1000
1779014755783,62.000,63.375,119.072,95,2900,1000
1779014756301,64.000,63.375,119.089,95,2900,1000
1779014756819,63.000,63.500,119.016,93,2900,1000
1779014757340,64.000,63.500,119.023,94,2900,1000
1779014757857,63.000,63.625,119.066,95,2900,1000
1779014758372,63.000,63.625,119.063,94,2900,1000
1779014758888,64.000,63.750,119.084,95,2900,1000
1779014759401,63.000,63.750,119.077,95,2900,1000
1779014759916,63.000,63.875,119.005,94,2900,1000
1779014760431,64.000,64.000,119.041,94,2900,1000
1779014760947,63.000,64.000,119.075,95,2900,1000
1779014761464,64.000,64.000,119.081,95,2900,1000
