epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014447018,42.000,53.875,46.057,11,2900,1000
1779014447531,42.000,58.875,47.077,7,2900,1000
1779014448041,42.000,59.250,49.099,6,2900,1000
1779014448551,44.000,57.875,54.045,15,2900,1000
1779014449061,44.000,57.750,62.008,29,2900,1000
1779014449571,44.000,58.250,68.031,37,2900,1000
1779014450080,44.000,58.000,68.023,42,2900,1000
1779014450592,44.000,57.875,68.050,45,2900,1000
1779014451105,45.000,57.250,75.097,63,2900,1000
1779014451616,44.000,57.625,84.008,76,2900,1000
1779014452131,53.000,57.750,94.051,83,2900,1000
1779014452657,45.000,58.000,91.096,87,2900,1000
1779014453166,43.000,57.250,81.035,85,2900,1000
1779014453677,52.000,56.750,77.055,66,2900,1000
1779014454197,51.000,56.375,88.012,68,2900,1000
1779014454715,54.000,55.750,100.092,80,2900,1000
1779014455230,54.000,55.500,106.039,83,2900,1000
1779014455744,55.000,55.500,111.090,88,2900,1000
1779014456256,56.000,55.625,115.019,91,2900,1000
1779014456771,55.000,55.625,117.016,93,2900,1000
1779014457288,56.000,55.875,118.034,94,2900,1000
1779014457803,55.000,56.125,118.032,94,2900,1000
1779014458319,57.000,56.250,118.096,94,2900,1000
1779014458837,57.000,56.500,119.040,95,2900,1000
1779014459350,56.000,56.625,119.055,95,2900,1000
1779014459864,57.000,56.750,119.074,95,2900,1000
1779014460381,56.000,57.000,119.001,94,2900,1000
1779014460895,55.000,57.125,119.047,95,2900,1000
1779014461408,57.000,57.250,119.067,95,2900,1000
1779014461923,55.000,57.250,119.081,95,2900,1000
1779014462440,57.000,57.375,119.094,96,2900,1000
1779014462954,57.000,57.500,119.037,94,2900,1000
1779014463468,57.000,57.375,119.067,94,2900,1000
1779014463987,58.000,57.500,119.078,95,2900,1000
1779014464504,58.000,57.500,119.087,95,2900,1000
1779014465020,58.000,57.750,119.096,96,2900,1000
1779014465534,53.000,57.750,117.088,93,2900,1000
1779014466046,58.000,57.750,118.041,93,2900,1000
1779014466559,58.000,58.000,119.000,94,2900,1000
1779014467075,59.000,58.125,119.041,95,2900,1000
1779014467590,58.000,58.250,119.067,96,2900,1000
