epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014631465,44.000,56.750,39.059,1,2900,1000
1779014631979,44.000,60.500,45.067,1,2900,1000
1779014632490,43.000,60.000,46.071,1,2900,1000
1779014633002,45.000,59.875,53.067,10,2900,1000
1779014633514,46.000,59.375,60.032,25,2900,1000
1779014634023,45.000,59.375,65.007,35,2900,1000
1779014634532,46.000,59.625,67.056,40,2900,1000
1779014635041,46.000,59.625,68.015,44,2900,1000
1779014635552,46.000,59.875,74.083,58,2900,1000
1779014636062,46.000,59.750,82.062,72,2900,1000
1779014636572,47.000,59.875,89.074,80,2900,1000
1779014637085,47.000,60.500,94.021,84,2900,1000
1779014637596,47.000,59.125,90.049,86,2900,1000
1779014638108,48.000,59.250,88.010,88,2900,1000
1779014638617,47.000,59.625,83.079,89,2900,1000
1779014639129,55.000,58.500,91.051,92,2900,1000
1779014639649,55.000,58.875,88.086,93,2900,1000
1779014640166,55.000,58.125,101.040,94,2900,1000
1779014640681,54.000,57.625,107.073,93,2900,1000
1779014641196,55.000,57.375,112.062,94,2900,1000
1779014641714,57.000,57.375,115.061,94,2900,1000
1779014642229,57.000,57.500,117.042,95,2900,1000
1779014642744,52.000,57.750,117.037,94,2900,1000
1779014643269,58.000,57.875,118.050,94,2900,1000
1779014643782,58.000,58.125,119.010,94,2900,1000
1779014644298,58.000,58.250,119.041,95,2900,1000
1779014644814,58.000,58.375,119.069,95,2900,1000
1779014645340,58.000,58.500,118.055,93,2900,1000
1779014645856,59.000,58.625,119.022,94,2900,1000
1779014646375,59.000,58.875,119.056,95,2900,1000
1779014646889,59.000,59.000,119.066,95,2900,1000
1779014647404,59.000,59.125,119.088,95,2900,1000
1779014647921,58.000,59.125,118.093,93,2900,1000
1779014648437,60.000,59.250,119.050,94,2900,1000
1779014648950,60.000,59.375,119.069,95,2900,1000
1779014649467,60.000,59.500,119.083,95,2900,1000
1779014649982,59.000,59.750,119.090,95,2900,1000
1779014650498,60.000,59.875,119.017,94,2900,1000
1779014651012,60.000,60.000,119.050,94,2900,1000
1779014651526,60.000,60.000,119.069,95,2900,1000
1779014652043,59.000,60.125,119.086,95,2900,1000
