epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014882621,52.000,64.125,49.091,11,2900,1000
1779014883132,52.000,68.625,51.014,7,2900,1000
1779014883642,51.000,68.125,50.089,5,2900,1000
1779014884152,53.000,68.000,56.048,13,2900,1000
1779014884663,53.000,68.250,63.072,24,2900,1000
1779014885174,53.000,68.250,66.045,31,2900,1000
1779014885684,53.000,68.375,70.012,35,2900,1000
1779014886196,53.000,68.750,71.076,38,2900,1000
1779014886707,53.000,68.750,72.036,39,2900,1000
1779014887218,53.000,68.750,72.082,40,2900,1000
1779014887730,54.000,68.125,79.043,56,2900,1000
1779014888244,54.000,67.750,88.012,71,2900,1000
1779014888753,54.000,67.375,94.031,79,2900,1000
1779014889264,55.000,67.875,96.056,84,2900,1000
1779014889775,55.000,67.125,93.069,87,2900,1000
1779014890285,55.000,66.875,89.042,89,2900,1000
1779014890796,59.000,66.750,94.032,92,2900,1000
1779014891317,61.000,67.000,95.091,93,2900,1000
1779014891840,61.000,65.875,105.054,96,2900,1000
1779014892355,62.000,65.000,111.033,96,2900,1000
1779014892871,62.000,64.375,114.013,95,2900,1000
1779014893389,63.000,64.000,116.048,95,2900,1000
1779014893906,61.000,63.750,117.093,95,2900,1000
1779014894424,63.000,63.625,118.077,95,2900,1000
1779014894939,62.000,63.500,118.055,94,2900,1000
1779014895456,64.000,63.500,119.018,95,2900,1000
1779014895972,62.000,63.500,119.047,95,2900,1000
1779014896490,64.000,63.500,119.074,95,2900,1000
1779014897004,64.000,63.500,119.011,94,2900,1000
1779014897526,64.000,63.500,119.027,94,2900,1000
1779014898040,64.000,63.500,119.057,95,2900,1000
1779014898555,63.000,63.500,119.068,95,2900,1000
1779014899071,63.000,63.625,119.084,95,2900,1000
1779014899588,63.000,63.750,119.021,93,2900,1000
1779014900105,63.000,63.750,119.053,94,2900,1000
1779014900621,63.000,63.750,119.075,95,2900,1000
1779014901141,63.000,63.750,119.085,95,2900,1000
1779014901667,63.000,63.750,119.085,94,2900,1000
1779014902185,62.000,63.875,119.006,93,2900,1000
1779014902700,64.000,63.875,119.044,94,2900,1000
1779014903218,63.000,64.000,119.063,95,2900,1000
1779014903734,64.000,64.125,119.085,95,2900,1000
