prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.296976,97,80.798523,12,145.753119,289
code_cpp,2.031118,192,101.008826,18,160.152323,715
explain_concept,3.327908,192,60.118245,20,169.431219,775
summarize,3.680558,192,54.310823,28,216.795453,803
qa_factual,3.321935,192,60.464385,31,238.967046,594
stepwise_math,2.862308,192,71.909708,40,227.929319,638
