epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014983998,45.000,58.250,39.030,1,2900,1000
1779014984510,46.000,62.625,46.092,1,2900,1000
1779014985020,46.000,63.375,48.011,1,2900,1000
1779014985531,49.000,63.000,53.022,9,2900,1000
1779014986042,49.000,62.875,61.077,25,2900,1000
1779014986552,48.000,62.250,64.073,34,2900,1000
1779014987062,49.000,62.750,68.000,38,2900,1000
1779014987571,47.000,62.875,69.067,40,2900,1000
1779014988082,48.000,62.750,69.061,42,2900,1000
1779014988593,50.000,63.125,77.022,60,2900,1000
1779014989104,49.000,62.625,86.005,74,2900,1000
1779014989615,49.000,63.375,92.090,82,2900,1000
1779014990123,49.000,63.375,88.077,86,2900,1000
1779014990635,52.000,62.750,89.099,87,2900,1000
1779014991151,49.000,62.750,83.006,65,2900,1000
1779014991665,57.000,61.375,97.085,77,2900,1000
1779014992178,57.000,60.500,106.075,84,2900,1000
1779014992690,56.000,59.875,111.015,87,2900,1000
1779014993202,58.000,59.500,114.069,90,2900,1000
1779014993715,59.000,59.250,116.088,92,2900,1000
1779014994231,58.000,59.250,118.006,94,2900,1000
1779014994747,60.000,59.375,118.084,94,2900,1000
1779014995260,59.000,59.500,118.061,93,2900,1000
1779014995774,59.000,59.625,119.018,94,2900,1000
1779014996288,60.000,59.750,119.050,95,2900,1000
1779014996804,59.000,59.875,119.066,95,2900,1000
1779014997321,61.000,60.125,119.086,95,2900,1000
1779014997835,61.000,60.125,119.093,95,2900,1000
1779014998350,60.000,60.250,119.095,95,2900,1000
1779014998864,60.000,60.375,119.094,95,2900,1000
1779014999377,60.000,60.500,119.097,95,2900,1000
1779014999889,61.000,60.625,119.099,95,2900,1000
1779015000405,61.000,60.750,119.099,96,2900,1000
1779015000918,61.000,61.000,119.098,96,2900,1000
1779015001431,61.000,61.000,120.004,95,2900,1000
1779015001946,61.000,61.125,119.014,94,2900,1000
1779015002459,61.000,61.125,119.044,95,2900,1000
1779015002973,60.000,61.250,119.068,95,2900,1000
1779015003488,61.000,61.375,119.081,95,2900,1000
1779015004001,61.000,61.500,119.091,95,2900,1000
1779015004515,60.000,61.500,119.085,95,2900,1000
1779015005030,60.000,61.500,119.097,95,2900,1000
1779015005546,61.000,61.500,119.097,95,2900,1000
1779015006061,61.000,61.500,119.096,95,2900,1000
1779015006576,61.000,61.625,119.097,95,2900,1000
1779015007090,62.000,61.750,119.099,95,2900,1000
1779015007604,62.000,61.875,120.000,95,2900,1000
1779015008118,61.000,62.000,119.018,94,2900,1000
1779015008636,61.000,62.125,119.044,94,2900,1000
1779015009151,62.000,62.125,119.065,95,2900,1000
1779015009666,60.000,62.125,119.080,95,2900,1000
1779015010180,60.000,62.125,119.084,95,2900,1000
1779015010697,61.000,62.125,119.096,95,2900,1000
1779015011213,62.000,62.125,119.094,95,2900,1000
1779015011730,61.000,62.250,120.000,95,2900,1000
1779015012245,61.000,62.250,119.092,95,2900,1000
1779015012762,63.000,62.250,119.099,95,2900,1000
1779015013273,62.000,62.500,120.005,95,2900,1000
1779015013790,63.000,62.500,119.099,95,2900,1000
1779015014305,62.000,62.500,120.006,94,2900,1000
1779015014823,61.000,62.750,118.095,93,2900,1000
1779015015337,61.000,62.750,119.043,94,2900,1000
1779015015856,63.000,62.750,119.061,95,2900,1000
1779015016374,62.000,62.750,119.078,95,2900,1000
1779015016889,64.000,62.875,119.084,96,2900,1000
1779015017406,64.000,62.875,119.095,96,2900,1000
1779015017920,63.000,63.000,119.096,96,2900,1000
1779015018433,63.000,63.000,119.096,96,2900,1000
1779015018950,62.000,63.000,120.001,96,2900,1000
1779015019466,62.000,63.125,120.002,96,2900,1000
1779015019983,63.000,63.125,119.095,95,2900,1000
