epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014839190,50.000,65.625,52.026,12,2900,1000
1779014839701,50.000,69.125,52.020,7,2900,1000
1779014840211,50.000,68.250,51.028,5,2900,1000
1779014840721,52.000,68.250,57.089,13,2900,1000
1779014841232,52.000,67.375,62.099,26,2900,1000
1779014841746,52.000,67.500,67.049,33,2900,1000
1779014842255,52.000,67.250,69.030,38,2900,1000
1779014842766,52.000,67.000,70.024,40,2900,1000
1779014843277,52.000,67.125,72.010,42,2900,1000
1779014843789,53.000,66.500,77.008,54,2900,1000
1779014844300,53.000,67.125,87.071,70,2900,1000
1779014844821,54.000,66.750,94.092,80,2900,1000
1779014845334,61.000,66.375,105.038,87,2900,1000
1779014845858,59.000,65.750,96.054,90,2900,1000
1779014846382,60.000,64.875,105.092,93,2900,1000
1779014846897,60.000,64.625,111.059,94,2900,1000
1779014847413,62.000,63.875,114.042,93,2900,1000
1779014847931,60.000,63.375,116.072,94,2900,1000
1779014848447,62.000,63.125,118.000,95,2900,1000
1779014848965,61.000,62.875,118.085,95,2900,1000
1779014849477,61.000,62.500,118.064,94,2900,1000
1779014849991,61.000,62.375,119.009,94,2900,1000
1779014850508,61.000,62.375,119.050,95,2900,1000
1779014851022,62.000,62.375,119.068,95,2900,1000
1779014851543,63.000,62.625,119.063,94,2900,1000
1779014852066,61.000,62.625,119.034,95,2900,1000
1779014852583,62.000,62.750,119.061,95,2900,1000
1779014853098,63.000,62.750,119.075,95,2900,1000
1779014853615,62.000,62.750,119.088,95,2900,1000
1779014854129,62.000,62.875,119.013,94,2900,1000
1779014854645,63.000,62.875,119.059,95,2900,1000
1779014855160,63.000,62.875,119.068,95,2900,1000
1779014855675,64.000,63.000,119.084,95,2900,1000
1779014856192,63.000,63.000,119.091,95,2900,1000
1779014856708,62.000,63.125,119.007,93,2900,1000
1779014857224,62.000,63.125,119.048,94,2900,1000
1779014857739,64.000,63.250,119.068,95,2900,1000
1779014858256,62.000,63.250,119.078,95,2900,1000
