prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,0.995644,97,107.180781,12,157.678966,289
code_cpp,1.912268,192,107.514478,18,164.972642,703
explain_concept,2.631325,192,76.857674,20,173.471069,765
summarize,2.741591,192,73.882527,28,223.774435,833
qa_factual,2.675675,192,75.882310,31,242.469750,605
stepwise_math,2.185953,192,96.245233,40,229.829581,630
