epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014675412,47.000,61.875,50.014,12,2900,1000
1779014675925,47.000,65.750,48.063,7,2900,1000
1779014676437,48.000,65.750,49.080,5,2900,1000
1779014676964,50.000,64.750,56.011,17,2900,1000
1779014677475,50.000,64.625,62.074,30,2900,1000
1779014677984,50.000,64.875,67.004,37,2900,1000
1779014678494,50.000,64.750,68.051,41,2900,1000
1779014679003,49.000,64.750,71.012,44,2900,1000
1779014679517,50.000,64.250,76.025,63,2900,1000
1779014680029,51.000,64.125,83.053,76,2900,1000
1779014680539,51.000,64.125,90.015,83,2900,1000
1779014681052,59.000,63.125,101.030,89,2900,1000
1779014681575,58.000,63.750,94.003,90,2900,1000
1779014682097,57.000,62.625,104.034,92,2900,1000
1779014682613,60.000,61.875,109.082,92,2900,1000
1779014683132,59.000,61.375,113.081,93,2900,1000
1779014683644,59.000,61.125,116.028,94,2900,1000
1779014684161,60.000,61.000,117.087,94,2900,1000
1779014684676,61.000,61.000,117.086,93,2900,1000
1779014685189,60.000,60.875,118.075,94,2900,1000
1779014685706,60.000,61.000,119.016,94,2900,1000
1779014686221,61.000,61.000,119.054,94,2900,1000
1779014686739,61.000,61.250,119.081,95,2900,1000
1779014687257,61.000,61.250,118.082,93,2900,1000
1779014687774,60.000,61.375,119.035,94,2900,1000
1779014688293,63.000,61.500,119.062,94,2900,1000
1779014688811,61.000,61.500,119.097,94,2900,1000
1779014689328,59.000,61.625,119.082,94,2900,1000
1779014689842,59.000,61.625,119.019,93,2900,1000
1779014690362,63.000,61.625,119.040,94,2900,1000
1779014690879,60.000,61.750,119.058,94,2900,1000
1779014691392,61.000,61.875,119.078,95,2900,1000
1779014691908,62.000,62.000,119.095,95,2900,1000
1779014692423,60.000,62.125,119.078,95,2900,1000
1779014692937,62.000,62.125,119.022,94,2900,1000
1779014693452,62.000,62.250,119.056,94,2900,1000
1779014693967,60.000,62.250,119.066,95,2900,1000
1779014694482,62.000,62.375,119.082,95,2900,1000
