epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779015022439,50.000,62.375,48.095,11,2900,1000
1779015022952,51.000,66.500,49.040,7,2900,1000
1779015023462,51.000,66.750,50.008,5,2900,1000
1779015023974,53.000,66.750,56.035,15,2900,1000
1779015024485,52.000,67.125,64.066,28,2900,1000
1779015024996,52.000,66.625,67.068,35,2900,1000
1779015025507,52.000,67.125,71.008,39,2900,1000
1779015026020,52.000,67.375,73.005,41,2900,1000
1779015026529,52.000,66.875,72.058,42,2900,1000
1779015027039,53.000,66.125,80.041,61,2900,1000
1779015027550,53.000,65.250,86.047,74,2900,1000
1779015028062,61.000,65.875,95.085,83,2900,1000
1779015028586,61.000,65.375,102.074,88,2900,1000
1779015029103,61.000,64.500,109.048,93,2900,1000
1779015029618,62.000,63.750,113.068,96,2900,1000
1779015030131,62.000,63.375,115.088,95,2900,1000
1779015030647,63.000,63.125,117.065,95,2900,1000
1779015031166,62.000,63.000,118.047,95,2900,1000
1779015031684,60.000,62.875,119.011,94,2900,1000
1779015032200,62.000,62.750,118.068,93,2900,1000
1779015032721,64.000,62.750,119.002,93,2900,1000
1779015033239,62.000,62.875,119.051,94,2900,1000
1779015033757,63.000,63.000,119.064,94,2900,1000
1779015034273,62.000,63.125,119.084,94,2900,1000
1779015034788,64.000,63.250,119.095,95,2900,1000
1779015035302,62.000,63.375,119.090,95,2900,1000
1779015035815,63.000,63.500,119.090,95,2900,1000
1779015036332,63.000,63.500,119.099,95,2900,1000
1779015036848,63.000,63.500,120.008,95,2900,1000
1779015037364,62.000,63.375,119.099,95,2900,1000
1779015037879,63.000,63.500,119.090,95,2900,1000
1779015038396,63.000,63.500,119.094,95,2900,1000
1779015038911,64.000,63.625,120.016,95,2900,1000
1779015039430,63.000,63.875,119.006,94,2900,1000
1779015039945,63.000,63.875,119.054,94,2900,1000
1779015040460,64.000,63.875,119.069,95,2900,1000
1779015040974,65.000,63.875,119.092,95,2900,1000
1779015041487,63.000,63.875,119.088,95,2900,1000
1779015042003,64.000,64.000,119.094,95,2900,1000
1779015042518,64.000,64.000,119.091,95,2900,1000
1779015043031,63.000,64.000,119.098,94,2900,1000
1779015043544,64.000,64.125,119.093,95,2900,1000
1779015044059,64.000,64.125,120.003,95,2900,1000
1779015044571,64.000,64.250,120.005,95,2900,1000
1779015045083,64.000,64.250,119.096,95,2900,1000
1779015045599,64.000,64.375,120.008,95,2900,1000
1779015046113,63.000,64.375,119.091,95,2900,1000
1779015046629,65.000,64.500,119.015,93,2900,1000
1779015047144,64.000,64.375,119.047,94,2900,1000
1779015047662,63.000,64.500,119.077,94,2900,1000
1779015048176,63.000,64.375,119.076,94,2900,1000
1779015048692,65.000,64.500,119.088,94,2900,1000
1779015049207,65.000,64.500,119.093,95,2900,1000
1779015049721,66.000,64.625,120.006,95,2900,1000
1779015050238,64.000,64.750,119.092,95,2900,1000
1779015050754,65.000,64.875,119.096,95,2900,1000
1779015051269,65.000,65.000,120.011,95,2900,1000
1779015051786,64.000,65.000,119.090,95,2900,1000
1779015052305,65.000,65.000,120.003,95,2900,1000
1779015052821,64.000,65.125,119.097,94,2900,1000
1779015053340,65.000,65.250,119.006,93,2900,1000
1779015053857,65.000,65.125,119.040,94,2900,1000
1779015054374,65.000,65.125,119.077,94,2900,1000
1779015054890,65.000,65.125,119.079,95,2900,1000
1779015055407,64.000,65.125,119.092,94,2900,1000
1779015055921,65.000,65.125,119.093,94,2900,1000
1779015056436,65.000,65.125,120.000,95,2900,1000
1779015056951,65.000,65.250,120.003,95,2900,1000
1779015057468,65.000,65.250,119.096,95,2900,1000
1779015057983,63.000,65.375,119.095,95,2900,1000
1779015058498,65.000,65.375,119.095,95,2900,1000
