prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.155023,97,91.356541,12,150.634548,289
code_cpp,1.900232,192,108.368779,18,160.796119,715
explain_concept,2.800401,192,72.010469,20,170.938710,775
summarize,3.063883,192,65.798898,28,219.468416,802
qa_factual,2.538651,192,80.154197,31,243.381591,794
stepwise_math,2.277279,192,92.076969,40,228.300078,559
