epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014860633,51.000,64.125,50.020,12,2900,1000
1779014861145,51.000,68.125,50.086,7,2900,1000
1779014861656,51.000,67.625,50.072,5,2900,1000
1779014862167,53.000,67.875,56.068,14,2900,1000
1779014862679,53.000,68.000,63.085,26,2900,1000
1779014863190,53.000,67.375,66.031,32,2900,1000
1779014863701,52.000,67.750,69.035,36,2900,1000
1779014864214,52.000,67.875,70.096,39,2900,1000
1779014864726,53.000,68.500,73.087,40,2900,1000
1779014865237,53.000,68.375,74.001,40,2900,1000
1779014865747,54.000,68.125,78.097,58,2900,1000
1779014866256,54.000,69.000,87.008,72,2900,1000
1779014866767,54.000,69.000,91.092,81,2900,1000
1779014867283,62.000,68.125,103.074,88,2900,1000
1779014867822,60.000,69.500,99.055,88,2900,1000
1779014868344,62.000,67.500,107.062,91,2900,1000
1779014868860,59.000,66.125,112.022,92,2900,1000
1779014869374,61.000,65.250,115.002,92,2900,1000
1779014869890,61.000,64.500,117.008,93,2900,1000
1779014870405,62.000,64.000,118.028,94,2900,1000
1779014870924,62.000,63.750,118.089,94,2900,1000
1779014871439,63.000,63.500,118.071,94,2900,1000
1779014871956,62.000,63.250,119.021,95,2900,1000
1779014872469,62.000,63.250,119.056,95,2900,1000
1779014872982,63.000,63.250,119.074,95,2900,1000
1779014873501,61.000,63.375,118.095,94,2900,1000
1779014874015,63.000,63.375,119.034,94,2900,1000
1779014874531,62.000,63.375,119.063,95,2900,1000
1779014875046,64.000,63.250,119.076,95,2900,1000
1779014875564,63.000,63.250,119.092,95,2900,1000
1779014876080,62.000,63.375,118.049,92,2900,1000
1779014876598,63.000,63.375,119.009,94,2900,1000
1779014877115,63.000,63.375,119.046,94,2900,1000
1779014877633,63.000,63.375,119.068,95,2900,1000
1779014878147,63.000,63.500,119.085,95,2900,1000
1779014878662,63.000,63.750,118.095,94,2900,1000
1779014879179,63.000,63.875,119.044,94,2900,1000
1779014879695,62.000,64.000,119.059,94,2900,1000
1779014880211,63.000,64.000,119.075,95,2900,1000
