epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014718768,50.000,63.500,49.056,11,2900,1000
1779014719280,50.000,67.875,49.084,7,2900,1000
1779014719792,50.000,67.125,48.094,5,2900,1000
1779014720306,52.000,67.500,57.067,14,2900,1000
1779014720818,52.000,70.500,67.094,28,2900,1000
1779014721328,52.000,70.125,70.099,36,2900,1000
1779014721840,51.000,69.500,74.008,39,2900,1000
1779014722354,52.000,68.500,73.038,41,2900,1000
1779014722863,53.000,68.375,74.037,45,2900,1000
1779014723374,52.000,67.500,83.094,65,2900,1000
1779014723884,53.000,67.375,91.085,77,2900,1000
1779014724411,61.000,66.750,99.015,85,2900,1000
1779014724981,59.000,65.875,99.089,90,2900,1000
1779014725503,60.000,64.625,108.001,94,2900,1000
1779014726030,60.000,63.625,112.004,93,2900,1000
1779014726573,61.000,63.125,115.020,93,2900,1000
1779014727088,62.000,62.750,117.009,94,2900,1000
1779014727602,62.000,62.500,118.036,94,2900,1000
1779014728117,61.000,62.500,117.085,93,2900,1000
1779014728629,61.000,62.500,118.072,94,2900,1000
1779014729141,62.000,62.500,119.024,94,2900,1000
1779014729654,63.000,62.500,119.052,94,2900,1000
1779014730168,63.000,62.750,119.086,95,2900,1000
1779014730684,63.000,62.750,119.000,93,2900,1000
1779014731200,63.000,62.875,119.034,94,2900,1000
1779014731717,63.000,62.875,119.053,94,2900,1000
1779014732232,64.000,63.000,119.076,95,2900,1000
1779014732750,62.000,63.000,119.080,95,2900,1000
1779014733265,61.000,63.000,119.063,94,2900,1000
1779014733780,61.000,63.125,119.004,93,2900,1000
1779014734300,63.000,63.125,119.059,94,2900,1000
1779014734817,63.000,63.125,119.071,94,2900,1000
1779014735334,62.000,63.125,119.080,94,2900,1000
1779014735849,63.000,63.375,119.094,95,2900,1000
1779014736365,62.000,63.500,119.007,93,2900,1000
1779014736881,64.000,63.625,119.044,94,2900,1000
1779014737398,64.000,63.625,119.069,94,2900,1000
1779014737912,63.000,63.625,119.088,95,2900,1000
