epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014796301,46.000,62.000,42.080,1,2900,1000
1779014796812,47.000,66.000,47.090,1,2900,1000
1779014797324,48.000,65.375,48.017,1,2900,1000
1779014797834,50.000,65.000,55.076,9,2900,1000
1779014798346,50.000,64.125,61.081,24,2900,1000
1779014798860,49.000,63.750,66.003,33,2900,1000
1779014799370,49.000,63.875,68.062,38,2900,1000
1779014799881,50.000,64.000,69.053,40,2900,1000
1779014800393,50.000,64.625,71.044,42,2900,1000
1779014800906,51.000,63.625,76.030,59,2900,1000
1779014801415,51.000,63.375,81.013,74,2900,1000
1779014801926,51.000,63.000,87.079,82,2900,1000
1779014802438,59.000,62.625,99.096,88,2900,1000
1779014802959,58.000,62.250,95.074,91,2900,1000
1779014803477,57.000,61.375,105.043,93,2900,1000
1779014803990,55.000,60.875,110.076,93,2900,1000
1779014804501,57.000,60.375,114.025,93,2900,1000
1779014805017,59.000,60.125,116.046,94,2900,1000
1779014805530,60.000,60.125,117.090,94,2900,1000
1779014806044,61.000,60.250,118.074,95,2900,1000
1779014806560,59.000,60.250,118.051,94,2900,1000
1779014807074,60.000,60.375,119.003,94,2900,1000
1779014807591,60.000,60.500,119.046,95,2900,1000
1779014808108,60.000,60.750,119.076,95,2900,1000
1779014808622,62.000,60.750,118.099,94,2900,1000
1779014809143,60.000,60.875,119.017,94,2900,1000
1779014809659,61.000,61.000,119.046,95,2900,1000
1779014810174,61.000,61.000,119.070,95,2900,1000
1779014810688,61.000,61.250,119.082,95,2900,1000
1779014811203,61.000,61.375,119.011,94,2900,1000
1779014811719,61.000,61.500,119.042,94,2900,1000
1779014812234,60.000,61.500,119.058,94,2900,1000
1779014812750,62.000,61.625,119.088,95,2900,1000
1779014813265,60.000,61.625,119.083,95,2900,1000
1779014813780,61.000,61.750,118.078,93,2900,1000
1779014814297,60.000,61.750,119.022,94,2900,1000
1779014814812,61.000,61.875,119.062,95,2900,1000
1779014815326,61.000,62.500,119.077,95,2900,1000
