epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014470111,44.000,60.875,51.096,12,2900,1000
1779014470622,44.000,63.625,49.065,7,2900,1000
1779014471134,45.000,62.875,50.074,6,2900,1000
1779014471643,45.000,61.750,56.034,17,2900,1000
1779014472155,46.000,60.875,61.068,30,2900,1000
1779014472665,46.000,61.000,65.093,38,2900,1000
1779014473175,46.000,60.750,68.007,43,2900,1000
1779014473684,47.000,60.500,69.019,47,2900,1000
1779014474193,48.000,60.125,77.064,66,2900,1000
1779014474703,48.000,59.750,84.091,78,2900,1000
1779014475213,49.000,60.000,90.093,84,2900,1000
1779014475725,49.000,59.250,99.020,90,2900,1000
1779014476237,55.000,59.750,103.049,93,2900,1000
1779014476755,56.000,59.000,110.016,95,2900,1000
1779014477269,59.000,58.500,113.015,94,2900,1000
1779014477781,57.000,58.375,115.080,94,2900,1000
1779014478295,56.000,58.250,117.055,94,2900,1000
1779014478811,58.000,58.375,118.052,95,2900,1000
1779014479324,58.000,58.375,118.024,94,2900,1000
1779014479838,58.000,58.500,118.088,95,2900,1000
1779014480352,59.000,58.500,119.034,95,2900,1000
1779014480869,58.000,58.625,119.068,95,2900,1000
1779014481382,58.000,58.750,119.078,95,2900,1000
1779014481897,58.000,58.625,118.092,94,2900,1000
1779014482412,59.000,58.875,119.040,95,2900,1000
1779014482927,59.000,59.000,119.056,95,2900,1000
1779014483441,58.000,59.125,119.081,95,2900,1000
1779014483954,60.000,59.250,118.067,94,2900,1000
1779014484468,58.000,59.250,119.012,94,2900,1000
1779014484982,60.000,59.500,119.047,95,2900,1000
1779014485496,59.000,59.625,119.060,95,2900,1000
1779014486012,60.000,59.750,119.085,95,2900,1000
1779014486524,59.000,59.750,118.055,93,2900,1000
1779014487038,60.000,59.750,119.016,94,2900,1000
1779014487552,60.000,59.875,119.049,95,2900,1000
1779014488065,60.000,59.750,119.079,95,2900,1000
1779014488582,53.000,60.000,117.098,93,2900,1000
