prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.041547,97,101.255886,12,171.649263,289
code_cpp,2.078543,192,98.128154,18,171.057133,703
explain_concept,2.443019,192,82.920351,20,181.170908,764
summarize,2.400118,192,84.841254,28,234.446956,777
qa_factual,2.448568,192,83.152268,31,256.120029,588
stepwise_math,2.219220,192,94.424295,40,236.521246,572
