prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.052399,97,100.153017,12,172.701629,289
code_cpp,2.705023,254,98.467550,18,168.196004,960
explain_concept,6.598813,512,79.123216,20,179.634802,2009
summarize,6.549103,512,79.872940,28,233.160406,2072
qa_factual,6.536983,512,80.019842,31,257.873459,1876
stepwise_math,5.675756,512,93.285163,40,238.437282,1364
