prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,0.965951,97,110.612279,12,160.451403,289
code_cpp,1.893848,192,108.617251,18,164.842713,703
explain_concept,2.646649,192,76.370492,20,173.965990,765
summarize,2.742667,192,73.808880,28,225.904830,833
qa_factual,2.674878,192,75.813066,31,247.684945,605
stepwise_math,2.180685,192,96.405288,40,231.694673,630
