epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779014654403,46.000,59.375,49.069,12,2900,1000
1779014654914,46.000,64.000,49.041,7,2900,1000
1779014655424,46.000,64.375,49.081,5,2900,1000
1779014655935,49.000,62.875,54.010,16,2900,1000
1779014656446,49.000,62.875,61.081,29,2900,1000
1779014656957,49.000,62.625,66.028,37,2900,1000
1779014657469,48.000,65.250,71.064,42,2900,1000
1779014657979,48.000,65.625,74.034,45,2900,1000
1779014658490,49.000,64.500,80.005,62,2900,1000
1779014659001,50.000,64.500,87.075,75,2900,1000
1779014659513,57.000,63.750,95.075,83,2900,1000
1779014660043,54.000,62.750,98.092,88,2900,1000
1779014660561,56.000,61.500,107.031,93,2900,1000
1779014661076,58.000,60.625,112.052,96,2900,1000
1779014661590,59.000,60.000,115.013,96,2900,1000
1779014662104,59.000,59.875,117.003,96,2900,1000
1779014662619,59.000,59.875,118.040,95,2900,1000
1779014663140,58.000,59.875,118.005,94,2900,1000
1779014663657,59.000,59.750,118.076,94,2900,1000
1779014664171,60.000,60.000,119.030,95,2900,1000
1779014664686,61.000,60.000,119.060,95,2900,1000
1779014665202,60.000,60.250,119.077,95,2900,1000
1779014665718,59.000,60.125,118.083,93,2900,1000
1779014666232,61.000,60.250,119.021,94,2900,1000
1779014666747,61.000,60.375,119.057,94,2900,1000
1779014667261,59.000,60.500,119.076,94,2900,1000
1779014667776,61.000,60.500,119.080,95,2900,1000
1779014668290,60.000,60.625,119.091,95,2900,1000
1779014668805,61.000,60.500,119.012,93,2900,1000
1779014669317,61.000,60.625,119.045,94,2900,1000
1779014669831,60.000,60.750,119.068,94,2900,1000
1779014670345,61.000,60.750,119.079,94,2900,1000
1779014670859,61.000,60.875,119.089,95,2900,1000
1779014671374,59.000,61.000,118.087,93,2900,1000
1779014671889,59.000,61.000,119.034,94,2900,1000
1779014672405,62.000,61.125,119.061,94,2900,1000
1779014672922,62.000,61.250,119.081,95,2900,1000
