prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.090796,97,96.921203,12,157.766033,289
code_cpp,2.072661,192,98.619684,18,166.446279,703
explain_concept,2.426344,192,83.603375,20,176.388619,764
summarize,2.393565,192,85.154924,28,230.249903,777
qa_factual,2.436591,192,83.531830,31,254.674510,588
stepwise_math,2.217645,192,94.522379,40,237.181806,572
