prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.232251,97,84.808743,12,164.122764,289
code_cpp,2.080216,192,98.189428,18,169.023607,703
explain_concept,2.426850,192,83.575063,20,179.349678,764
summarize,2.399328,192,84.904246,28,235.290163,777
qa_factual,2.447060,192,83.205131,31,256.166591,588
stepwise_math,2.229486,192,94.061072,40,235.567098,572
