epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934147000,47.000,62.125,41.075,0,2900,1000
1784934147509,48.000,68.625,45.087,0,2900,1000
1784934148016,48.000,70.250,46.060,1,2900,1000
1784934148524,49.000,69.000,50.099,9,2900,1000
1784934149041,48.000,66.625,51.082,17,2900,1000
1784934149594,48.000,64.750,49.033,13,2900,1000
1784934150110,48.000,64.750,50.087,18,2900,1000
1784934150628,48.000,63.750,50.054,19,2900,1000
1784934151146,47.000,63.500,49.065,18,2900,1000
1784934151664,49.000,62.500,51.046,25,2900,1000
1784934152171,49.000,63.250,51.095,23,2900,1000
1784934152678,50.000,62.125,51.025,22,2900,1000
1784934153186,49.000,61.250,53.062,29,2900,1000
1784934153694,50.000,60.500,54.092,32,2900,1000
1784934154202,50.000,60.125,56.088,35,2900,1000
1784934154709,48.000,62.250,52.028,23,2900,1000
1784934155219,48.000,62.875,49.073,17,2900,1000
1784934155726,48.000,67.625,50.076,13,2900,1000
1784934156234,49.000,70.125,53.071,12,2900,1000
1784934156743,58.000,68.750,79.022,44,2900,1000
1784934157255,59.000,66.375,95.056,65,2900,1000
1784934157765,62.000,64.875,105.035,77,2900,1000
1784934158276,62.000,64.000,111.021,85,2900,1000
1784934158787,61.000,63.375,114.072,90,2900,1000
1784934159298,63.000,62.875,116.087,93,2900,1000
1784934159808,62.000,62.750,118.011,95,2900,1000
1784934160317,61.000,62.625,118.079,96,2900,1000
1784934160827,51.000,63.125,112.092,88,2900,1000
1784934161335,63.000,63.250,113.023,88,2900,1000
1784934161845,62.000,63.125,115.097,92,2900,1000
1784934162355,63.000,63.000,117.056,94,2900,1000
1784934162867,62.000,62.875,118.055,95,2900,1000
1784934163379,62.000,62.750,119.012,96,2900,1000
1784934163889,62.000,62.750,119.048,96,2900,1000
1784934164400,62.000,63.000,119.076,96,2900,1000
1784934164910,62.000,64.875,119.080,96,2900,1000
1784934165422,61.000,64.375,119.083,96,2900,1000
1784934165937,62.000,64.000,118.030,94,2900,1000
1784934166449,63.000,63.750,118.099,95,2900,1000
1784934166958,64.000,63.625,119.041,96,2900,1000
1784934167467,62.000,63.625,119.063,97,2900,1000
1784934167980,63.000,63.625,119.080,97,2900,1000
1784934168491,63.000,63.625,119.092,97,2900,1000
1784934169001,63.000,63.750,119.091,97,2900,1000
1784934169512,63.000,63.750,119.096,97,2900,1000
1784934170022,63.000,63.875,119.099,98,2900,1000
1784934170533,63.000,63.875,119.097,98,2900,1000
1784934171043,64.000,64.000,119.096,98,2900,1000
1784934171553,63.000,64.000,118.020,94,2900,1000
1784934172063,65.000,64.125,118.088,96,2900,1000
1784934172574,64.000,64.250,119.031,96,2900,1000
1784934173085,65.000,64.500,119.062,97,2900,1000
1784934173596,65.000,64.625,119.080,97,2900,1000
1784934174107,65.000,64.750,119.086,97,2900,1000
1784934174617,64.000,64.750,119.095,97,2900,1000
1784934175127,65.000,64.875,119.094,97,2900,1000
1784934175637,66.000,65.000,119.099,97,2900,1000
1784934176146,63.000,65.000,120.003,98,2900,1000
1784934176657,64.000,65.000,119.095,97,2900,1000
1784934177169,65.000,65.000,118.003,94,2900,1000
1784934177680,66.000,65.125,118.080,96,2900,1000
1784934178191,65.000,65.250,119.032,96,2900,1000
1784934178702,65.000,65.375,119.054,97,2900,1000
1784934179211,65.000,65.375,119.075,97,2900,1000
1784934179723,65.000,65.500,119.084,97,2900,1000
1784934180234,66.000,65.625,119.093,97,2900,1000
1784934180745,66.000,65.750,119.092,97,2900,1000
1784934181256,66.000,65.875,119.097,97,2900,1000
1784934181765,65.000,66.000,119.099,98,2900,1000
1784934182273,65.000,66.000,120.006,97,2900,1000
1784934182781,65.000,66.875,113.011,88,2900,1000
1784934183291,66.000,66.625,115.088,92,2900,1000
1784934183802,65.000,66.500,117.054,94,2900,1000
1784934184313,65.000,66.250,118.049,95,2900,1000
1784934184824,66.000,66.250,119.014,96,2900,1000
1784934185333,65.000,66.125,119.045,96,2900,1000
1784934185843,65.000,66.125,119.069,97,2900,1000
1784934186351,66.000,66.250,119.083,97,2900,1000
1784934186862,67.000,66.250,119.087,97,2900,1000
1784934187371,56.000,66.500,116.036,92,2900,1000
