build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf","qwen35moe 35B.A3B Q4_K - Medium","21380459008","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","512","0","0","2026-05-09T22:54:36Z","459079203","3925980","1115.353872","9.590691"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf","qwen35moe 35B.A3B Q4_K - Medium","21380459008","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","0","128","0","2026-05-09T22:54:46Z","1825207478","8765759","70.130524","0.331008"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf","qwen35moe 35B.A3B Q4_K - Medium","21380459008","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","512","0","0","2026-05-09T23:38:21Z","458357129","3928582","1117.110736","9.558465"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf","qwen35moe 35B.A3B Q4_K - Medium","21380459008","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","0","128","0","2026-05-09T23:38:31Z","1826908186","7043608","70.064709","0.267663"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_0.gguf","qwen35moe 35B.A3B Q4_0","19931621888","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","512","0","0","2026-05-09T22:55:29Z","403724625","2745526","1268.246719","8.600662"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_0.gguf","qwen35moe 35B.A3B Q4_0","19931621888","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","0","128","0","2026-05-09T22:55:38Z","1690441935","1280966","75.719886","0.057354"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_0.gguf","qwen35moe 35B.A3B Q4_0","19931621888","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","512","0","0","2026-05-09T23:39:12Z","404407116","2880355","1266.111961","9.023434"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151)","Vulkan","/models/Qwen_Qwen3.6-35B-A3B-Q4_0.gguf","qwen35moe 35B.A3B Q4_0","19931621888","34660610688","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","0","128","0","2026-05-09T23:39:22Z","1689071132","751905","75.781311","0.033728"
