epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934642525,51.000,60.125,32.097,0,2900,1000
1784934643032,52.000,69.750,40.077,0,2900,1000
1784934643540,52.000,72.000,44.011,0,2900,1000
1784934644048,51.000,70.000,44.058,1,2900,1000
1784934644555,53.000,67.875,45.049,9,2900,1000
1784934645064,53.000,66.375,49.062,19,2900,1000
1784934645571,53.000,65.375,52.079,27,2900,1000
1784934646079,54.000,64.625,54.080,31,2900,1000
1784934646586,53.000,63.500,52.046,29,2900,1000
1784934647094,52.000,63.250,51.088,25,2900,1000
1784934647603,61.000,63.000,78.001,52,2900,1000
1784934648115,62.000,62.750,94.087,70,2900,1000
1784934648629,63.000,62.750,104.093,81,2900,1000
1784934649141,64.000,63.000,111.001,87,2900,1000
1784934649652,63.000,63.250,114.061,91,2900,1000
1784934650161,63.000,63.500,116.074,94,2900,1000
1784934650672,64.000,63.750,118.006,95,2900,1000
1784934651183,65.000,64.000,118.077,96,2900,1000
1784934651693,63.000,64.250,117.077,94,2900,1000
1784934652204,64.000,64.500,118.076,95,2900,1000
1784934652716,64.000,64.625,119.026,96,2900,1000
1784934653225,64.000,64.750,119.059,97,2900,1000
1784934653736,64.000,64.875,119.075,97,2900,1000
1784934654246,65.000,65.125,119.081,97,2900,1000
1784934654758,65.000,65.125,119.089,97,2900,1000
1784934655270,66.000,65.250,119.092,97,2900,1000
1784934655780,65.000,65.375,119.094,97,2900,1000
1784934656291,66.000,65.375,118.083,95,2900,1000
1784934656801,65.000,65.500,119.028,96,2900,1000
1784934657311,66.000,65.625,119.056,96,2900,1000
1784934657820,66.000,65.750,119.073,97,2900,1000
1784934658331,65.000,65.875,119.080,97,2900,1000
1784934658842,65.000,65.875,119.095,97,2900,1000
1784934659353,66.000,66.000,119.099,97,2900,1000
1784934659865,67.000,66.125,119.099,98,2900,1000
1784934660374,67.000,66.250,119.094,98,2900,1000
1784934660885,67.000,66.375,119.095,98,2900,1000
1784934661395,68.000,66.500,119.099,98,2900,1000
1784934661905,66.000,66.500,117.099,94,2900,1000
1784934662415,66.000,66.625,118.070,95,2900,1000
1784934662926,68.000,66.750,119.024,96,2900,1000
1784934663435,66.000,66.875,119.053,97,2900,1000
1784934663946,66.000,67.000,119.069,97,2900,1000
1784934664456,67.000,67.125,119.084,97,2900,1000
1784934664965,67.000,67.250,119.095,97,2900,1000
1784934665476,67.000,67.250,119.094,97,2900,1000
1784934665987,68.000,67.375,119.095,98,2900,1000
1784934666496,67.000,67.500,119.098,98,2900,1000
1784934667007,67.000,67.500,120.000,97,2900,1000
1784934667518,67.000,67.500,118.028,95,2900,1000
1784934668030,67.000,67.625,118.099,96,2900,1000
1784934668541,67.000,67.625,119.041,96,2900,1000
1784934669051,68.000,67.750,119.065,97,2900,1000
1784934669561,67.000,67.750,119.077,97,2900,1000
1784934670071,67.000,67.875,119.086,97,2900,1000
1784934670581,69.000,67.875,119.091,97,2900,1000
1784934671092,68.000,68.000,120.000,97,2900,1000
1784934671603,68.000,68.000,119.096,98,2900,1000
1784934672112,68.000,68.000,120.002,97,2900,1000
1784934672624,63.000,68.125,117.032,93,2900,1000
1784934673137,69.000,68.125,118.055,95,2900,1000
1784934673649,68.000,68.125,119.020,96,2900,1000
1784934674159,67.000,68.125,119.044,96,2900,1000
1784934674669,67.000,68.125,119.070,96,2900,1000
1784934675179,67.000,68.125,119.082,97,2900,1000
1784934675689,67.000,68.000,119.089,97,2900,1000
1784934676199,69.000,68.125,119.094,97,2900,1000
1784934676710,66.000,68.125,119.098,97,2900,1000
1784934677219,68.000,68.250,120.001,97,2900,1000
