build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,load_mode,lazy_mode,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"7fe450e19","11146","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV STRIX_HALO)","Vulkan","~/models/gpt-oss-120b-GGUF/gpt-oss-120b-mxfp4-00001-of-00003.gguf","gpt-oss 120B MXFP4 MoE","63374323968","116829156672","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","none","auto","0","0","0","0","0","512","0","0","2026-09-26T02:20:29Z","663204809","3984788","772.027520","4.654584"
