timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:53:28.511810571+02:00,119097000,60000,2900000000,1
2026-07-10T01:53:29.523447562+02:00,120007000,60000,2900000000,1
2026-07-10T01:53:30.534991180+02:00,119097000,60000,2900000000,1
2026-07-10T01:53:31.542457411+02:00,120006000,60000,2900000000,1
2026-07-10T01:53:32.553650043+02:00,119090000,60000,2900000000,1
2026-07-10T01:53:33.563716893+02:00,119095000,60000,2900000000,1
2026-07-10T01:53:34.574386010+02:00,120000000,60000,2900000000,1
2026-07-10T01:53:35.584614126+02:00,119084000,60000,2900000000,1
2026-07-10T01:53:36.596036107+02:00,119076000,60000,2900000000,1
2026-07-10T01:53:37.604816219+02:00,119037000,60000,2900000000,1
2026-07-10T01:53:38.612634299+02:00,119028000,60000,2900000000,1
2026-07-10T01:53:39.623622271+02:00,119070000,61000,2900000000,1
2026-07-10T01:53:40.634577149+02:00,119094000,61000,2900000000,1
2026-07-10T01:53:41.644740468+02:00,119093000,60000,2900000000,1
2026-07-10T01:53:42.656247497+02:00,119099000,60000,2900000000,1
2026-07-10T01:53:43.665930366+02:00,120008000,60000,2900000000,1
2026-07-10T01:53:44.672686559+02:00,120004000,61000,2900000000,1
2026-07-10T01:53:45.684020459+02:00,118052000,61000,2900000000,1
2026-07-10T01:53:46.690894653+02:00,119048000,60000,2900000000,1
2026-07-10T01:53:47.700863773+02:00,119075000,61000,2900000000,1
2026-07-10T01:53:48.709045376+02:00,119068000,61000,2900000000,1
2026-07-10T01:53:49.715911775+02:00,118082000,61000,2900000000,1
2026-07-10T01:53:50.730515344+02:00,118059000,61000,2900000000,1
2026-07-10T01:53:51.736983564+02:00,116031000,60000,2900000000,1
2026-07-10T01:53:52.742027538+02:00,115041000,61000,2900000000,1
2026-07-10T01:53:53.748757320+02:00,116098000,60000,2900000000,1
2026-07-10T01:53:54.757977626+02:00,118059000,61000,2900000000,1
2026-07-10T01:53:55.772046619+02:00,119049000,61000,2900000000,1
2026-07-10T01:53:56.784903330+02:00,119080000,61000,2900000000,1
2026-07-10T01:53:57.798742003+02:00,119093000,61000,2900000000,1
2026-07-10T01:53:58.810145541+02:00,120009000,61000,2900000000,1
2026-07-10T01:53:59.825771671+02:00,119098000,61000,2900000000,1
2026-07-10T01:54:00.840045836+02:00,120000000,61000,2900000000,1
2026-07-10T01:54:01.850992070+02:00,120002000,61000,2900000000,1
2026-07-10T01:54:02.862084940+02:00,119098000,61000,2900000000,1
2026-07-10T01:54:03.874480510+02:00,119099000,61000,2900000000,1
2026-07-10T01:54:04.886042008+02:00,119098000,61000,2900000000,1
2026-07-10T01:54:05.900262559+02:00,120000000,61000,2900000000,1
2026-07-10T01:54:06.915875254+02:00,120004000,61000,2900000000,1
2026-07-10T01:54:07.955334388+02:00,120000000,61000,2900000000,1
2026-07-10T01:54:08.970620935+02:00,120005000,61000,2900000000,1
2026-07-10T01:54:09.978846947+02:00,120003000,61000,2900000000,1
2026-07-10T01:54:10.989221253+02:00,119094000,62000,2900000000,1
2026-07-10T01:54:11.999988087+02:00,120003000,61000,2900000000,1
2026-07-10T01:54:13.011068895+02:00,119097000,61000,2900000000,1
2026-07-10T01:54:14.021938510+02:00,119099000,61000,2900000000,1
2026-07-10T01:54:15.032942629+02:00,120003000,62000,2900000000,1
2026-07-10T01:54:16.043876550+02:00,119098000,61000,2900000000,1
2026-07-10T01:54:17.050169511+02:00,119034000,61000,2900000000,1
2026-07-10T01:54:18.059069893+02:00,119059000,61000,2900000000,1
2026-07-10T01:54:19.067840021+02:00,118097000,62000,2900000000,1
2026-07-10T01:54:20.076306756+02:00,119070000,61000,2900000000,1
2026-07-10T01:54:21.087111415+02:00,119094000,61000,2900000000,1
2026-07-10T01:54:22.098863708+02:00,119092000,61000,2900000000,1
2026-07-10T01:54:23.109953325+02:00,120002000,61000,2900000000,1
2026-07-10T01:54:24.118167756+02:00,119098000,61000,2900000000,1
2026-07-10T01:54:25.127706428+02:00,119098000,62000,2900000000,1
2026-07-10T01:54:26.136935254+02:00,119099000,61000,2900000000,1
2026-07-10T01:54:27.145486936+02:00,119016000,62000,2900000000,1
2026-07-10T01:54:28.153935095+02:00,119045000,62000,2900000000,1
2026-07-10T01:54:29.164125322+02:00,119043000,62000,2900000000,1
2026-07-10T01:54:30.172744716+02:00,118071000,62000,2900000000,1
2026-07-10T01:54:31.183758826+02:00,118022000,62000,2900000000,1
2026-07-10T01:54:32.191502798+02:00,119011000,62000,2900000000,1
2026-07-10T01:54:33.201679269+02:00,119074000,62000,2900000000,1
2026-07-10T01:54:34.212063547+02:00,119094000,61000,2900000000,1
2026-07-10T01:54:35.223229244+02:00,119090000,62000,2900000000,1
2026-07-10T01:54:36.233913279+02:00,119097000,62000,2900000000,1
2026-07-10T01:54:37.243537630+02:00,120003000,62000,2900000000,1
2026-07-10T01:54:38.254458078+02:00,119099000,62000,2900000000,1
2026-07-10T01:54:39.264932313+02:00,119097000,62000,2900000000,1
2026-07-10T01:54:40.275670193+02:00,118096000,62000,2900000000,1
2026-07-10T01:54:41.282110455+02:00,119052000,62000,2900000000,1
2026-07-10T01:54:42.291439069+02:00,119063000,62000,2900000000,1
2026-07-10T01:54:43.301483112+02:00,119086000,62000,2900000000,1
2026-07-10T01:54:44.312596989+02:00,119086000,62000,2900000000,1
2026-07-10T01:54:45.322546267+02:00,119087000,62000,2900000000,1
2026-07-10T01:54:46.334532621+02:00,119094000,62000,2900000000,1
2026-07-10T01:54:47.346074295+02:00,119096000,62000,2900000000,1
2026-07-10T01:54:48.357041185+02:00,119099000,62000,2900000000,1
2026-07-10T01:54:49.366884767+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:50.380135485+02:00,119097000,62000,2900000000,1
2026-07-10T01:54:51.391847543+02:00,119099000,62000,2900000000,1
2026-07-10T01:54:52.401847221+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:53.411960090+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:54.420565680+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:55.431357147+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:56.444635190+02:00,120000000,62000,2900000000,1
2026-07-10T01:54:57.453027323+02:00,119099000,62000,2900000000,1
2026-07-10T01:54:58.464447341+02:00,119099000,62000,2900000000,1
2026-07-10T01:54:59.474424114+02:00,119099000,62000,2900000000,1
2026-07-10T01:55:00.486123548+02:00,119099000,63000,2900000000,1
2026-07-10T01:55:01.498139101+02:00,119098000,62000,2900000000,1
2026-07-10T01:55:02.509445136+02:00,120003000,62000,2900000000,1
2026-07-10T01:55:03.522505704+02:00,120000000,62000,2900000000,1
2026-07-10T01:55:04.532800941+02:00,120004000,62000,2900000000,1
2026-07-10T01:55:05.543568793+02:00,119093000,62000,2900000000,1
2026-07-10T01:55:06.552764199+02:00,120005000,63000,2900000000,1
2026-07-10T01:55:07.562233370+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:08.570384061+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:09.580844021+02:00,120000000,62000,2900000000,1
2026-07-10T01:55:10.591627154+02:00,119096000,62000,2900000000,1
2026-07-10T01:55:11.601727871+02:00,119069000,62000,2900000000,1
2026-07-10T01:55:12.612555901+02:00,119077000,62000,2900000000,1
2026-07-10T01:55:13.621158358+02:00,119084000,62000,2900000000,1
2026-07-10T01:55:14.631170792+02:00,118066000,62000,2900000000,1
2026-07-10T01:55:15.643905324+02:00,118083000,62000,2900000000,1
2026-07-10T01:55:16.652801194+02:00,119055000,62000,2900000000,1
2026-07-10T01:55:17.662976548+02:00,119083000,62000,2900000000,1
2026-07-10T01:55:18.674357842+02:00,119077000,62000,2900000000,1
2026-07-10T01:55:19.687097674+02:00,120004000,63000,2900000000,1
2026-07-10T01:55:20.697707549+02:00,119080000,62000,2900000000,1
2026-07-10T01:55:21.704379448+02:00,119098000,62000,2900000000,1
2026-07-10T01:55:22.714723252+02:00,117007000,62000,2900000000,1
2026-07-10T01:55:23.721893587+02:00,118023000,62000,2900000000,1
2026-07-10T01:55:24.732432904+02:00,118068000,63000,2900000000,1
2026-07-10T01:55:25.740946608+02:00,119057000,63000,2900000000,1
2026-07-10T01:55:26.751769149+02:00,119036000,63000,2900000000,1
2026-07-10T01:55:27.761904095+02:00,118066000,62000,2900000000,1
2026-07-10T01:55:28.772177623+02:00,119043000,62000,2900000000,1
2026-07-10T01:55:29.782410741+02:00,119080000,62000,2900000000,1
2026-07-10T01:55:30.792977552+02:00,119089000,63000,2900000000,1
2026-07-10T01:55:31.803115585+02:00,119092000,62000,2900000000,1
2026-07-10T01:55:32.813786460+02:00,120004000,62000,2900000000,1
2026-07-10T01:55:33.825171243+02:00,120002000,63000,2900000000,1
2026-07-10T01:55:34.837891177+02:00,119099000,63000,2900000000,1
2026-07-10T01:55:35.849737242+02:00,119081000,62000,2900000000,1
2026-07-10T01:55:36.858235707+02:00,119074000,63000,2900000000,1
2026-07-10T01:55:37.867487386+02:00,119081000,62000,2900000000,1
2026-07-10T01:55:38.876177567+02:00,119043000,63000,2900000000,1
2026-07-10T01:55:39.885549251+02:00,119088000,63000,2900000000,1
2026-07-10T01:55:40.897583946+02:00,119093000,62000,2900000000,1
2026-07-10T01:55:41.907198204+02:00,119089000,62000,2900000000,1
2026-07-10T01:55:42.918726559+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:43.927675075+02:00,120004000,63000,2900000000,1
2026-07-10T01:55:44.938915055+02:00,120006000,63000,2900000000,1
2026-07-10T01:55:45.948165853+02:00,119095000,63000,2900000000,1
2026-07-10T01:55:46.954836032+02:00,119094000,63000,2900000000,1
2026-07-10T01:55:47.963345509+02:00,119080000,62000,2900000000,1
2026-07-10T01:55:48.974790511+02:00,119073000,62000,2900000000,1
2026-07-10T01:55:49.985380610+02:00,118062000,63000,2900000000,1
2026-07-10T01:55:50.993921229+02:00,119042000,63000,2900000000,1
2026-07-10T01:55:52.001342217+02:00,119013000,63000,2900000000,1
2026-07-10T01:55:53.012236963+02:00,119067000,62000,2900000000,1
2026-07-10T01:55:54.023333904+02:00,119087000,63000,2900000000,1
2026-07-10T01:55:55.035568511+02:00,119095000,63000,2900000000,1
2026-07-10T01:55:56.045442579+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:57.054817872+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:58.065100480+02:00,119097000,63000,2900000000,1
2026-07-10T01:55:59.077085690+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:00.088191769+02:00,119095000,63000,2900000000,1
2026-07-10T01:56:01.099585362+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:02.112353403+02:00,120000000,63000,2900000000,1
2026-07-10T01:56:03.121974818+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:04.133363090+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:05.146212832+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:06.158138697+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:07.170001458+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:08.180683438+02:00,120001000,63000,2900000000,1
2026-07-10T01:56:09.193749724+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:10.205920258+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:11.215380949+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:12.225449049+02:00,120001000,63000,2900000000,1
2026-07-10T01:56:13.235914717+02:00,119099000,63000,2900000000,1
2026-07-10T01:56:14.245963929+02:00,120012000,63000,2900000000,1
2026-07-10T01:56:15.257744721+02:00,120005000,63000,2900000000,1
2026-07-10T01:56:16.268066878+02:00,120005000,63000,2900000000,1
2026-07-10T01:56:17.277791887+02:00,119094000,63000,2900000000,1
2026-07-10T01:56:18.287379227+02:00,120003000,63000,2900000000,1
2026-07-10T01:56:19.296888935+02:00,119096000,63000,2900000000,1
2026-07-10T01:56:20.309135387+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:21.317786646+02:00,120000000,63000,2900000000,1
2026-07-10T01:56:22.327274080+02:00,120004000,63000,2900000000,1
2026-07-10T01:56:23.336374808+02:00,119069000,63000,2900000000,1
2026-07-10T01:56:24.350322310+02:00,119053000,63000,2900000000,1
2026-07-10T01:56:25.360916721+02:00,119060000,63000,2900000000,1
2026-07-10T01:56:26.372367197+02:00,119043000,63000,2900000000,1
2026-07-10T01:56:27.382241539+02:00,119028000,63000,2900000000,1
2026-07-10T01:56:28.388934466+02:00,119070000,63000,2900000000,1
2026-07-10T01:56:29.399241355+02:00,119085000,63000,2900000000,1
2026-07-10T01:56:30.409400855+02:00,119093000,63000,2900000000,1
2026-07-10T01:56:31.420711428+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:32.431833321+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:33.441159581+02:00,120000000,64000,2900000000,1
2026-07-10T01:56:34.452624657+02:00,120001000,63000,2900000000,1
2026-07-10T01:56:35.460763313+02:00,120001000,63000,2900000000,1
2026-07-10T01:56:36.472042926+02:00,119054000,64000,2900000000,1
2026-07-10T01:56:37.479642488+02:00,119019000,63000,2900000000,1
2026-07-10T01:56:38.488799167+02:00,119046000,63000,2900000000,1
2026-07-10T01:56:39.497914355+02:00,119035000,63000,2900000000,1
2026-07-10T01:56:40.509270227+02:00,119068000,63000,2900000000,1
2026-07-10T01:56:41.519991177+02:00,119095000,63000,2900000000,1
2026-07-10T01:56:42.530843444+02:00,119098000,63000,2900000000,1
2026-07-10T01:56:43.543700564+02:00,119090000,63000,2900000000,1
2026-07-10T01:56:44.553573555+02:00,119093000,64000,2900000000,1
2026-07-10T01:56:45.562557035+02:00,119035000,64000,2900000000,1
2026-07-10T01:56:46.571696721+02:00,119045000,64000,2900000000,1
2026-07-10T01:56:47.581872385+02:00,119047000,64000,2900000000,1
2026-07-10T01:56:48.592642442+02:00,119019000,64000,2900000000,1
2026-07-10T01:56:49.604128980+02:00,119070000,63000,2900000000,1
2026-07-10T01:56:50.614040918+02:00,119001000,64000,2900000000,1
2026-07-10T01:56:51.624085345+02:00,119063000,64000,2900000000,1
2026-07-10T01:56:52.634453686+02:00,119088000,63000,2900000000,1
2026-07-10T01:56:53.646402921+02:00,119081000,63000,2900000000,1
2026-07-10T01:56:54.657638168+02:00,119096000,63000,2900000000,1
2026-07-10T01:56:55.665700187+02:00,120000000,63000,2900000000,1
2026-07-10T01:56:56.676489392+02:00,119095000,64000,2900000000,1
2026-07-10T01:56:57.685678055+02:00,118088000,64000,2900000000,1
2026-07-10T01:56:58.696190799+02:00,119057000,63000,2900000000,1
2026-07-10T01:56:59.705419751+02:00,119086000,64000,2900000000,1
2026-07-10T01:57:00.713809381+02:00,119038000,64000,2900000000,1
