np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
4,-1,0,warmup,24,128,0.4148513300024206,4.12084643200069,0.02918106379526196,34.53863172430598,True,
4,-1,1,warmup,24,128,0.4148057009988406,4.120597427001485,0.02917946240946964,34.54052722441333,True,
4,-1,2,warmup,24,128,0.4141658339976857,4.120100828997238,0.0291805905118075,34.539191910465625,True,
4,-1,3,warmup,24,128,0.336106873000972,4.0947612630006915,0.029595703858265508,34.054740531759705,True,
4,0,0,measure,24,128,0.2103383979992941,3.68645443800051,0.027370992440954457,36.82270629836489,True,
4,0,1,measure,24,128,0.21026081599848112,3.6865215779980645,0.027372131984248687,36.82117331335437,True,
4,0,2,measure,24,128,0.21042577700063703,3.686421522997989,0.02737004524407364,36.82398062408259,True,
4,0,3,measure,24,128,0.21042304200091166,3.686358910999843,0.027369573771645127,36.824614959557344,True,
4,1,0,measure,24,128,0.20266334299958544,3.6738055839996377,0.02733182866929175,36.875469546624686,True,
4,1,1,measure,24,128,0.20271245799813187,3.673716869998316,0.027330743401576253,36.87693382280645,True,
4,1,2,measure,24,128,0.20280943699981435,3.6736328169972694,0.027329317952735868,36.87885725838745,True,
4,1,3,measure,24,128,0.20169235900175408,3.672757009000634,0.027331217716526614,36.8762938483561,True,
4,2,0,measure,24,128,0.20679614300024696,3.690841668001667,0.027433429330719843,36.73889996025463,True,
4,2,1,measure,24,128,0.20637455100222724,3.690320180001436,0.027432642748025263,36.73995338347718,True,
4,2,2,measure,24,128,0.20662755399825983,3.6905495680002787,0.027432456803165504,36.740202417150265,True,
4,2,3,measure,24,128,0.20687762200032012,3.690576360000705,0.027430698724412478,36.742557157359414,True,
4,3,0,measure,24,128,0.2059088959977089,3.685683687999699,0.027399801511826694,36.78398966915868,True,
4,3,1,measure,24,128,0.20625340699916705,3.6859063409974624,0.027398841999986576,36.78527785037504,True,
4,3,2,measure,24,128,0.20590975800223532,3.6854765540010703,0.027398163748022324,36.786188483919204,True,
4,3,3,measure,24,128,0.2061875580002379,3.6856903599982616,0.027397659858252155,36.7868650447699,True,
4,4,0,measure,24,128,0.20687920799900894,3.6989001969996025,0.027496228259847193,36.65499159460472,True,
4,4,1,measure,24,128,0.20628011000007973,3.698464586999762,0.027497515566926634,36.65327557665896,True,
4,4,2,measure,24,128,0.20562227699701907,3.6977911239991954,0.027497392496080127,36.653439626746724,True,
4,4,3,measure,24,128,0.2057647250003356,3.6978880329988897,0.027497033921248457,36.653917605607354,True,
