np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
2,-1,0,warmup,24,128,0.18699758000002475,3.1341083939987584,0.02320559696061995,43.43236752143891,True,
2,-1,1,warmup,24,128,0.18622137399870553,3.133497599999828,0.023206899417331672,43.429929936927216,True,
2,0,0,measure,24,128,0.11607978400206775,3.0506850720012153,0.023107128251961793,43.61745019796924,True,
2,0,1,measure,24,128,0.11564589599947794,3.050278888000321,0.023107346393707425,43.617038433391684,True,
2,1,0,measure,24,128,0.10991093099801219,3.0368069379983353,0.023046425251971047,43.732336131471534,True,
2,1,1,measure,24,128,0.11004352000236395,3.0368163860002824,0.023045455637778885,43.73417612519681,True,
2,2,0,measure,24,128,0.11001656999724219,3.042515111999819,0.023090539700807693,43.648785554924764,True,
2,2,1,measure,24,128,0.10995459900004789,3.0424281019986665,0.02309034254329621,43.64915825125541,True,
2,3,0,measure,24,128,0.1524932259999332,3.3861223329986387,0.025461646511800832,39.58400786378474,True,
2,3,1,measure,24,128,0.2058799660007935,3.4072367879998637,0.025207534031488742,39.983046913236954,True,
2,4,0,measure,24,128,0.12181122100082575,3.0646318180006347,0.023171815724407945,43.495685782033526,True,
2,4,1,measure,24,128,0.12127353200048674,3.06417772200075,0.023172473937009944,43.494450289932324,True,
