np,rep,phase,requests,total_tokens,batch_wall_s,aggregate_tps,mean_request_tps,mean_ttft_s,p95_ttft_s,mean_itl_s,p95_itl_s,errors
2,0,measure,2,256,3.051126883998222,83.90342641684421,43.617244315680466,0.11586284000077285,0.11605808960193827,0.02310723732283461,0.023107335486620143,0
2,1,measure,2,256,3.0373304200002167,84.28454089627223,43.733256128334176,0.10997722550018807,0.11003689055214635,0.023045940444874964,0.02304637677126144,0
2,2,measure,2,256,3.043107217999932,84.12454168087275,43.648971903090086,0.10998558449864504,0.11001347144738248,0.02309044112205195,0.02309052984293212,0
2,3,measure,2,256,3.4079258340025262,75.11900565609851,39.78352738851085,0.17918659600036335,0.2032106290007505,0.025334590271644787,0.025448940887785227,0
2,4,measure,2,256,3.065039443998103,83.52257929381429,43.495068035982925,0.12154237650065625,0.1217843365508088,0.023172144830708945,0.023172441026379845,0
