# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
191	2026-07-18T22:31:48Z	72000	119098000	2615	2900	auto
193	2026-07-18T22:31:51Z	72000	120004000	2622	2900	auto
196	2026-07-18T22:31:53Z	72000	120008000	2615	2900	auto
198	2026-07-18T22:31:55Z	72000	120000000	2622	2900	auto
200	2026-07-18T22:31:57Z	72000	119099000	2613	2900	auto
202	2026-07-18T22:31:59Z	72000	119098000	2619	2900	auto
204	2026-07-18T22:32:01Z	72000	119093000	2618	2900	auto
206	2026-07-18T22:32:03Z	73000	120009000	2608	2900	auto
208	2026-07-18T22:32:05Z	72000	120000000	2628	2900	auto
210	2026-07-18T22:32:07Z	71000	119090000	2600	2900	auto
212	2026-07-18T22:32:09Z	72000	120011000	2624	2900	auto
214	2026-07-18T22:32:11Z	72000	119091000	2603	2900	auto
216	2026-07-18T22:32:13Z	72000	120001000	2625	2900	auto
218	2026-07-18T22:32:15Z	71000	119095000	2606	2900	auto
220	2026-07-18T22:32:17Z	72000	120005000	2625	2900	auto
222	2026-07-18T22:32:19Z	72000	119097000	2611	2900	auto
224	2026-07-18T22:32:21Z	72000	119096000	2625	2900	auto
226	2026-07-18T22:32:23Z	72000	119098000	2611	2900	auto
228	2026-07-18T22:32:25Z	72000	119097000	2619	2900	auto
230	2026-07-18T22:32:27Z	71000	119099000	2618	2900	auto
232	2026-07-18T22:32:29Z	72000	120004000	2624	2900	auto
234	2026-07-18T22:32:31Z	72000	120008000	2617	2900	auto
236	2026-07-18T22:32:33Z	73000	120015000	2616	2900	auto
238	2026-07-18T22:32:35Z	71000	119087000	2620	2900	auto
240	2026-07-18T22:32:37Z	71000	119097000	2600	2900	auto
242	2026-07-18T22:32:39Z	72000	120008000	2628	2900	auto
244	2026-07-18T22:32:41Z	71000	119096000	2603	2900	auto
246	2026-07-18T22:32:43Z	71000	120001000	2627	2900	auto
248	2026-07-18T22:32:45Z	71000	119097000	2610	2900	auto
250	2026-07-18T22:32:47Z	71000	120003000	2626	2900	auto
252	2026-07-18T22:32:49Z	71000	119095000	2611	2900	auto
254	2026-07-18T22:32:51Z	71000	120005000	2626	2900	auto
256	2026-07-18T22:32:53Z	72000	119092000	2616	2900	auto
258	2026-07-18T22:32:55Z	72000	119098000	2629	2900	auto
260	2026-07-18T22:32:57Z	71000	119098000	2617	2900	auto
262	2026-07-18T22:32:59Z	71000	120004000	2626	2900	auto
264	2026-07-18T22:33:01Z	71000	120001000	2617	2900	auto
266	2026-07-18T22:33:03Z	72000	119041000	2614	2900	auto
268	2026-07-18T22:33:05Z	72000	119094000	2615	2900	auto
270	2026-07-18T22:33:07Z	71000	120006000	2604	2900	auto
272	2026-07-18T22:33:09Z	71000	119091000	2628	2900	auto
274	2026-07-18T22:33:11Z	71000	119098000	2613	2900	auto
276	2026-07-18T22:33:13Z	71000	120000000	2626	2900	auto
278	2026-07-18T22:33:15Z	71000	119091000	2608	2900	auto
280	2026-07-18T22:33:17Z	71000	120000000	2626	2900	auto
282	2026-07-18T22:33:19Z	71000	119094000	2608	2900	auto
284	2026-07-18T22:33:21Z	72000	120003000	2626	2900	auto
286	2026-07-18T22:33:23Z	71000	119096000	2615	2900	auto
288	2026-07-18T22:33:25Z	71000	119094000	2625	2900	auto
290	2026-07-18T22:33:27Z	71000	119098000	2616	2900	auto
292	2026-07-18T22:33:29Z	71000	120003000	2627	2900	auto
294	2026-07-18T22:33:31Z	72000	120009000	2618	2900	auto
296	2026-07-18T22:33:33Z	71000	120001000	2625	2900	auto
298	2026-07-18T22:33:36Z	71000	120008000	2615	2900	auto
301	2026-07-18T22:33:38Z	68000	119054000	2609	2900	auto
303	2026-07-18T22:33:40Z	71000	119096000	2620	2900	auto
305	2026-07-18T22:33:42Z	70000	120000000	2603	2900	auto
307	2026-07-18T22:33:44Z	72000	120002000	2630	2900	auto
309	2026-07-18T22:33:46Z	71000	119099000	2605	2900	auto
311	2026-07-18T22:33:48Z	71000	120003000	2628	2900	auto
313	2026-07-18T22:33:50Z	71000	119092000	2609	2900	auto
315	2026-07-18T22:33:52Z	71000	120000000	2628	2900	auto
317	2026-07-18T22:33:54Z	71000	119098000	2612	2900	auto
319	2026-07-18T22:33:56Z	71000	120000000	2628	2900	auto
321	2026-07-18T22:33:58Z	71000	119098000	2619	2900	auto
323	2026-07-18T22:34:00Z	72000	119096000	2630	2900	auto
325	2026-07-18T22:34:02Z	72000	120003000	2621	2900	auto
327	2026-07-18T22:34:04Z	70000	120000000	2630	2900	auto
329	2026-07-18T22:34:06Z	71000	119098000	2615	2900	auto
331	2026-07-18T22:34:08Z	70000	120010000	2624	2900	auto
333	2026-07-18T22:34:10Z	71000	120004000	2615	2900	auto
335	2026-07-18T22:34:12Z	71000	120021000	2609	2900	auto
337	2026-07-18T22:34:14Z	71000	119088000	2623	2900	auto
339	2026-07-18T22:34:16Z	71000	119092000	2607	2900	auto
341	2026-07-18T22:34:18Z	71000	120004000	2627	2900	auto
343	2026-07-18T22:34:20Z	71000	119097000	2613	2900	auto
345	2026-07-18T22:34:22Z	70000	120000000	2622	2900	auto
347	2026-07-18T22:34:24Z	71000	120001000	2614	2900	auto
349	2026-07-18T22:34:26Z	71000	119098000	2626	2900	auto
351	2026-07-18T22:34:28Z	71000	119094000	2616	2900	auto
353	2026-07-18T22:34:30Z	71000	119097000	2625	2900	auto
355	2026-07-18T22:34:32Z	71000	119098000	2618	2900	auto
357	2026-07-18T22:34:34Z	71000	120006000	2628	2900	auto
359	2026-07-18T22:34:36Z	71000	119099000	2619	2900	auto
361	2026-07-18T22:34:38Z	71000	119099000	2627	2900	auto
363	2026-07-18T22:34:40Z	70000	120001000	2619	2900	auto
365	2026-07-18T22:34:42Z	68000	119015000	2611	2900	auto
367	2026-07-18T22:34:44Z	71000	119092000	2619	2900	auto
369	2026-07-18T22:34:46Z	70000	119097000	2610	2900	auto
371	2026-07-18T22:34:48Z	71000	120000000	2632	2900	auto
373	2026-07-18T22:34:50Z	71000	120000000	2613	2900	auto
375	2026-07-18T22:34:52Z	70000	120005000	2628	2900	auto
377	2026-07-18T22:34:54Z	70000	119096000	2610	2900	auto
379	2026-07-18T22:34:56Z	70000	119098000	2624	2900	auto
381	2026-07-18T22:34:58Z	70000	119094000	2616	2900	auto
383	2026-07-18T22:35:00Z	71000	119096000	2629	2900	auto
385	2026-07-18T22:35:02Z	71000	119093000	2611	2900	auto
387	2026-07-18T22:35:04Z	71000	120003000	2628	2900	auto
389	2026-07-18T22:35:06Z	71000	120007000	2617	2900	auto
391	2026-07-18T22:35:08Z	70000	120002000	2628	2900	auto
393	2026-07-18T22:35:10Z	70000	120002000	2620	2900	auto
395	2026-07-18T22:35:12Z	70000	120000000	2625	2900	auto
397	2026-07-18T22:35:14Z	71000	119094000	2621	2900	auto
399	2026-07-18T22:35:16Z	70000	120004000	2609	2900	auto
401	2026-07-18T22:35:18Z	71000	120003000	2631	2900	auto
403	2026-07-18T22:35:20Z	71000	120000000	2606	2900	auto
405	2026-07-18T22:35:23Z	70000	120001000	2629	2900	auto
408	2026-07-18T22:35:25Z	70000	119096000	2619	2900	auto
410	2026-07-18T22:35:27Z	71000	120001000	2629	2900	auto
412	2026-07-18T22:35:29Z	71000	120001000	2615	2900	auto
414	2026-07-18T22:35:31Z	71000	120005000	2628	2900	auto
416	2026-07-18T22:35:33Z	70000	119097000	2608	2900	auto
418	2026-07-18T22:35:35Z	70000	119096000	2625	2900	auto
420	2026-07-18T22:35:37Z	70000	119099000	2621	2900	auto
422	2026-07-18T22:35:39Z	70000	120002000	2628	2900	auto
424	2026-07-18T22:35:41Z	70000	120002000	2618	2900	auto
426	2026-07-18T22:35:43Z	70000	120004000	2624	2900	auto
428	2026-07-18T22:35:45Z	71000	119095000	2624	2900	auto
430	2026-07-18T22:35:47Z	70000	120008000	2613	2900	auto
432	2026-07-18T22:35:49Z	70000	119094000	2629	2900	auto
434	2026-07-18T22:35:51Z	70000	119098000	2617	2900	auto
436	2026-07-18T22:35:53Z	70000	120004000	2634	2900	auto
438	2026-07-18T22:35:55Z	71000	119098000	2612	2900	auto
