timestamp_utc,seconds_elapsed,watts,source,label,path
2026-05-16T10:46:23.175725+00:00,24.049,67.049,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:23.676838+00:00,24.550,67.058,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:24.177863+00:00,25.051,67.046,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:24.678933+00:00,25.552,67.067,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:25.180005+00:00,26.053,67.091,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:25.681102+00:00,26.554,67.077,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:26.182105+00:00,27.055,67.053,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:26.683079+00:00,27.556,69.052,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:27.184233+00:00,28.057,69.002,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:27.685345+00:00,28.559,69.034,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:28.186367+00:00,29.060,68.065,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:28.687441+00:00,29.561,68.050,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
