timestamp_utc,seconds_elapsed,watts,source,label,path
2026-05-16T10:45:03.629065+00:00,24.046,119.097,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:04.130147+00:00,24.547,120.004,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:04.631281+00:00,25.048,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:05.132120+00:00,25.549,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:05.633303+00:00,26.050,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:06.134316+00:00,26.551,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:06.635426+00:00,27.053,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:07.136502+00:00,27.554,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:07.637585+00:00,28.055,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:08.138466+00:00,28.556,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:08.639655+00:00,29.057,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:09.140693+00:00,29.558,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:09.641760+00:00,30.059,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:10.142869+00:00,30.560,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:10.643862+00:00,31.061,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:11.144893+00:00,31.562,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:11.645976+00:00,32.063,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:12.147109+00:00,32.564,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:12.648105+00:00,33.065,120.002,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:13.148977+00:00,33.566,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:13.650224+00:00,34.067,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:14.151428+00:00,34.569,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:14.652385+00:00,35.070,119.097,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:15.153499+00:00,35.571,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:15.654501+00:00,36.072,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:16.155538+00:00,36.573,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:16.656584+00:00,37.074,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:17.157685+00:00,37.575,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:17.658779+00:00,38.076,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:18.159792+00:00,38.577,119.097,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:18.660946+00:00,39.078,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:19.161871+00:00,39.579,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:19.663034+00:00,40.080,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:20.164071+00:00,40.581,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:20.665128+00:00,41.082,117.018,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:21.166153+00:00,41.583,98.017,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:21.667133+00:00,42.084,85.078,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:22.168267+00:00,42.585,78.064,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:22.669218+00:00,43.086,74.045,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:23.170330+00:00,43.588,75.017,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:23.671399+00:00,44.089,73.030,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:24.172343+00:00,44.590,70.093,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:45:24.672658+00:00,45.090,70.015,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
