timestamp_utc,seconds_elapsed,watts,source,label,path
2026-05-16T10:46:53.258369+00:00,24.049,119.093,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:53.759440+00:00,24.550,119.090,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:54.260564+00:00,25.051,119.096,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:54.761590+00:00,25.552,119.096,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:55.262696+00:00,26.054,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:55.763728+00:00,26.555,119.095,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:56.264763+00:00,27.056,120.007,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:56.765792+00:00,27.557,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:57.266896+00:00,28.058,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:57.767956+00:00,28.559,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:58.269066+00:00,29.060,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:58.770170+00:00,29.561,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:59.271161+00:00,30.062,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:46:59.772158+00:00,30.563,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:00.273138+00:00,31.064,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:00.774392+00:00,31.565,119.098,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:01.275420+00:00,32.066,119.095,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:01.776417+00:00,32.567,120.002,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:02.277516+00:00,33.068,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:02.778588+00:00,33.569,119.097,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:03.279612+00:00,34.071,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:03.780647+00:00,34.572,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:04.281696+00:00,35.073,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:04.782769+00:00,35.574,120.002,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:05.283914+00:00,36.075,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:05.784948+00:00,36.576,120.002,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:06.285949+00:00,37.077,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:06.787070+00:00,37.578,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:07.287985+00:00,38.079,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:07.789248+00:00,38.580,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:08.290295+00:00,39.081,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:08.791358+00:00,39.582,120.003,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:09.292296+00:00,40.083,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:09.793322+00:00,40.584,119.096,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:10.294495+00:00,41.085,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:10.795400+00:00,41.586,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:11.296664+00:00,42.088,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:11.797634+00:00,42.589,120.000,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:12.298712+00:00,43.090,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:12.799741+00:00,43.591,119.099,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
2026-05-16T10:47:13.300925+00:00,44.092,120.001,amdgpu_hwmon,PPT,/sys/class/hwmon/hwmon6/power1_average
