epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811172691,52.000,59.500,31.038,0,2900,1000
1779811173201,52.000,66.000,35.088,0,2900,1000
1779811173709,53.000,65.875,37.031,1,2900,1000
1779811174218,53.000,66.625,43.074,6,2900,1000
1779811174730,53.000,66.750,47.061,14,2900,1000
1779811175242,53.000,65.375,48.073,18,2900,1000
1779811175752,53.000,64.875,51.046,21,2900,1000
1779811176260,53.000,64.375,51.057,22,2900,1000
1779811176770,53.000,65.750,52.071,20,2900,1000
1779811177281,52.000,66.375,52.010,16,2900,1000
1779811177792,53.000,65.875,51.084,17,2900,1000
1779811178305,53.000,65.125,51.036,19,2900,1000
1779811178816,53.000,64.750,53.021,21,2900,1000
1779811179326,55.000,65.250,60.047,35,2900,1000
1779811179834,55.000,65.625,75.060,59,2900,1000
1779811180349,59.000,67.625,85.077,73,2900,1000
1779811180859,57.000,67.125,95.053,83,2900,1000
1779811181370,53.000,66.750,83.077,78,2900,1000
1779811181881,61.000,69.375,78.004,57,2900,1000
1779811182394,62.000,67.750,94.093,73,2900,1000
1779811182905,62.000,66.500,104.094,82,2900,1000
1779811183415,61.000,66.000,103.069,79,2900,1000
1779811183927,61.000,65.000,105.076,86,2900,1000
1779811184439,61.000,64.250,107.019,91,2900,1000
1779811184950,62.000,63.750,107.097,94,2900,1000
1779811185461,62.000,63.500,109.089,95,2900,1000
1779811185974,63.000,63.375,108.068,94,2900,1000
1779811186486,61.000,63.250,110.005,95,2900,1000
1779811186998,61.000,63.375,111.003,96,2900,1000
1779811187512,61.000,63.250,110.064,97,2900,1000
1779811188023,62.000,63.125,110.012,97,2900,1000
1779811188535,62.000,63.125,109.098,97,2900,1000
1779811189046,62.000,63.250,110.009,95,2900,1000
1779811189558,63.000,63.250,110.029,96,2900,1000
1779811190070,62.000,63.500,112.013,97,2900,1000
1779811190583,63.000,65.000,114.071,97,2900,1000
1779811191097,63.000,67.000,116.078,97,2900,1000
1779811191610,63.000,66.250,115.020,95,2900,1000
1779811192124,63.000,65.750,114.055,96,2900,1000
1779811192635,63.000,65.250,114.094,97,2900,1000
1779811193146,63.000,65.000,113.084,97,2900,1000
1779811193657,63.000,64.750,114.047,97,2900,1000
1779811194170,65.000,65.125,108.074,89,2900,1000
1779811194685,64.000,64.875,111.016,92,2900,1000
1779811195199,63.000,64.750,111.087,94,2900,1000
1779811195710,64.000,64.500,112.054,96,2900,1000
1779811196221,63.000,64.500,111.092,97,2900,1000
1779811196732,62.000,64.500,112.078,97,2900,1000
