epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811343923,59.000,66.125,38.038,10,2900,1000
1779811344433,60.000,73.375,39.063,6,2900,1000
1779811344941,60.000,76.750,43.031,4,2900,1000
1779811345450,59.000,75.750,44.006,3,2900,1000
1779811345961,62.000,75.500,55.085,25,2900,1000
1779811346471,62.000,75.250,61.079,38,2900,1000
1779811346980,62.000,74.875,65.000,43,2900,1000
1779811347491,62.000,75.250,67.095,45,2900,1000
1779811348000,63.000,74.500,76.082,63,2900,1000
1779811348517,62.000,74.125,85.084,76,2900,1000
1779811349050,69.000,74.750,98.075,84,2900,1000
1779811349568,68.000,76.250,97.072,89,2900,1000
1779811350088,70.000,76.625,93.091,78,2900,1000
1779811350607,69.000,75.125,104.047,85,2900,1000
1779811351124,69.000,73.750,107.034,84,2900,1000
1779811351639,69.000,72.875,112.046,88,2900,1000
1779811352157,70.000,72.250,115.050,91,2900,1000
1779811352674,71.000,71.750,117.049,92,2900,1000
1779811353193,70.000,71.375,118.038,93,2900,1000
1779811353712,71.000,71.250,119.020,94,2900,1000
1779811354233,69.000,71.000,117.079,91,2900,1000
1779811354753,71.000,70.750,118.059,92,2900,1000
1779811355272,70.000,70.875,119.024,93,2900,1000
1779811355788,70.000,70.875,119.062,93,2900,1000
1779811356306,72.000,70.875,119.080,94,2900,1000
1779811356822,69.000,71.000,119.065,94,2900,1000
1779811357337,70.000,71.000,119.093,94,2900,1000
1779811357853,68.000,70.875,117.048,91,2900,1000
1779811358367,72.000,71.000,118.081,92,2900,1000
1779811358886,71.000,71.000,119.021,93,2900,1000
1779811359404,70.000,71.125,119.056,93,2900,1000
1779811359925,72.000,71.125,119.076,94,2900,1000
1779811360444,69.000,71.125,119.068,94,2900,1000
1779811360958,71.000,71.250,118.005,91,2900,1000
1779811361477,72.000,71.250,118.073,92,2900,1000
1779811361993,71.000,71.375,119.029,93,2900,1000
1779811362510,73.000,71.375,119.051,93,2900,1000
1779811363025,69.000,71.500,119.067,94,2900,1000
1779811363540,69.000,71.500,119.050,94,2900,1000
