epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811280949,56.000,63.250,37.047,10,2900,1000
1779811281459,56.000,70.250,38.061,7,2900,1000
1779811281968,56.000,71.500,39.042,4,2900,1000
1779811282476,59.000,70.875,43.067,10,2900,1000
1779811282987,59.000,71.625,54.018,29,2900,1000
1779811283496,58.000,72.000,59.068,39,2900,1000
1779811284005,59.000,72.625,63.078,44,2900,1000
1779811284515,59.000,72.875,67.004,51,2900,1000
1779811285024,59.000,72.750,79.002,68,2900,1000
1779811285532,59.000,74.000,86.018,78,2900,1000
1779811286042,68.000,72.750,98.060,86,2900,1000
1779811286561,59.000,70.875,85.010,85,2900,1000
1779811287071,65.000,69.750,96.082,88,2900,1000
1779811287585,60.000,69.125,104.065,90,2900,1000
1779811288094,66.000,68.500,110.033,91,2900,1000
1779811288605,66.000,68.125,114.020,94,2900,1000
1779811289119,66.000,67.750,116.056,95,2900,1000
1779811289632,66.000,67.625,116.016,93,2900,1000
1779811290145,67.000,67.500,117.076,94,2900,1000
1779811290657,66.000,67.375,118.067,96,2900,1000
1779811291168,66.000,67.375,119.017,96,2900,1000
1779811291681,66.000,67.375,119.049,97,2900,1000
1779811292192,68.000,67.375,118.020,94,2900,1000
1779811292705,67.000,67.375,118.086,95,2900,1000
1779811293219,67.000,67.375,119.038,96,2900,1000
1779811293733,67.000,67.500,119.060,96,2900,1000
1779811294248,67.000,67.750,118.030,94,2900,1000
1779811294766,67.000,67.750,118.073,94,2900,1000
1779811295280,68.000,67.750,119.026,95,2900,1000
1779811295794,67.000,67.875,119.066,96,2900,1000
1779811296309,67.000,68.000,119.083,96,2900,1000
1779811296823,69.000,68.000,118.041,94,2900,1000
1779811297339,67.000,68.125,119.004,95,2900,1000
1779811297852,67.000,68.125,119.038,96,2900,1000
1779811298366,68.000,68.125,119.068,96,2900,1000
