epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811365853,60.000,67.125,40.040,10,2900,1000
1779811366362,60.000,73.625,41.006,6,2900,1000
1779811366871,60.000,75.125,40.096,4,2900,1000
1779811367379,62.000,74.000,44.007,9,2900,1000
1779811367888,63.000,74.250,55.026,29,2900,1000
1779811368397,62.000,74.250,61.014,39,2900,1000
1779811368905,63.000,74.625,65.030,45,2900,1000
1779811369412,63.000,74.625,68.060,53,2900,1000
1779811369924,63.000,74.000,77.013,70,2900,1000
1779811370439,71.000,74.375,91.025,81,2900,1000
1779811370970,64.000,73.875,93.046,86,2900,1000
1779811371482,69.000,73.375,102.099,92,2900,1000
1779811371997,71.000,72.625,109.084,93,2900,1000
1779811372509,69.000,72.125,112.053,93,2900,1000
1779811373020,70.000,71.625,115.056,94,2900,1000
1779811373532,69.000,71.375,117.033,95,2900,1000
1779811374045,70.000,71.125,116.084,93,2900,1000
1779811374560,70.000,71.000,118.012,95,2900,1000
1779811375071,71.000,70.875,118.099,96,2900,1000
1779811375585,70.000,70.875,119.029,96,2900,1000
1779811376099,69.000,70.875,119.056,96,2900,1000
1779811376612,68.000,70.875,118.023,93,2900,1000
1779811377127,69.000,70.750,118.086,94,2900,1000
1779811377641,71.000,70.750,119.043,95,2900,1000
1779811378154,70.000,70.750,119.062,96,2900,1000
1779811378667,68.000,70.875,117.087,93,2900,1000
1779811379179,70.000,70.875,118.065,94,2900,1000
1779811379692,72.000,71.000,119.023,95,2900,1000
1779811380204,71.000,71.000,119.050,96,2900,1000
1779811380717,70.000,71.000,119.081,96,2900,1000
1779811381230,71.000,71.500,118.055,94,2900,1000
1779811381743,70.000,71.375,119.019,95,2900,1000
1779811382260,69.000,71.250,119.037,95,2900,1000
1779811382773,71.000,71.250,119.068,96,2900,1000
