epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811690127,53.000,60.875,29.038,0,2900,1000
1779811690637,53.000,67.250,35.078,0,2900,1000
1779811691146,53.000,70.250,38.019,0,2900,1000
1779811691656,53.000,70.125,41.004,1,2900,1000
1779811692165,56.000,69.500,52.013,23,2900,1000
1779811692675,56.000,69.500,58.097,35,2900,1000
1779811693184,55.000,69.375,61.019,41,2900,1000
1779811693693,55.000,69.875,63.090,46,2900,1000
1779811694203,56.000,69.125,73.074,65,2900,1000
1779811694712,56.000,68.625,81.034,77,2900,1000
1779811695223,64.000,68.125,93.027,85,2900,1000
1779811695741,59.000,67.000,88.063,90,2900,1000
1779811696254,64.000,66.375,98.079,89,2900,1000
1779811696767,56.000,65.875,105.054,90,2900,1000
1779811697276,62.000,66.125,111.029,92,2900,1000
1779811697788,63.000,65.625,114.075,94,2900,1000
1779811698302,63.000,65.250,116.080,95,2900,1000
1779811698815,65.000,65.000,116.037,93,2900,1000
1779811699327,64.000,64.875,117.087,95,2900,1000
1779811699838,64.000,64.625,118.080,96,2900,1000
1779811700349,63.000,64.625,119.029,96,2900,1000
1779811700861,65.000,64.500,119.050,96,2900,1000
1779811701375,64.000,64.500,118.007,94,2900,1000
1779811701888,63.000,64.625,118.083,95,2900,1000
1779811702400,65.000,64.625,119.033,96,2900,1000
1779811702912,64.000,64.750,119.058,96,2900,1000
1779811703425,63.000,64.875,117.093,94,2900,1000
1779811703937,65.000,65.000,118.057,95,2900,1000
1779811704451,66.000,65.125,119.020,96,2900,1000
1779811704964,64.000,65.125,119.053,96,2900,1000
1779811705475,65.000,65.250,119.069,97,2900,1000
1779811705988,65.000,65.500,118.039,94,2900,1000
1779811706502,64.000,65.500,119.000,95,2900,1000
1779811707014,66.000,65.500,119.047,96,2900,1000
1779811707527,65.000,65.500,119.068,96,2900,1000
