prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.018496,97,111.905990,12,86.687038,289
code_cpp,1.785849,192,116.331134,18,168.370640,702
explain_concept,2.474786,192,82.253612,20,178.558674,743
summarize,2.316414,192,88.545692,28,233.935718,759
qa_factual,2.262603,192,90.980471,31,253.083950,787
stepwise_math,2.096611,192,101.181292,40,235.739249,559
