prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.029305,97,110.461879,12,87.981055,289
code_cpp,1.929604,192,107.105920,18,166.415503,691
explain_concept,2.505550,192,81.250376,20,176.750270,770
summarize,3.030901,192,66.655349,28,230.132573,815
qa_factual,2.857432,192,71.212629,31,233.863424,663
stepwise_math,2.309364,192,90.662045,40,236.027190,474
