prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.017912,97,110.916214,12,92.322606,289
code_cpp,1.782966,192,116.508743,18,168.689377,702
explain_concept,2.480074,192,82.098296,20,176.817462,743
summarize,2.309011,192,88.834765,28,234.867803,759
qa_factual,2.251214,192,91.407156,31,254.988731,787
stepwise_math,2.089663,192,101.465597,40,237.772547,559
