epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779811199039,55.000,61.125,35.018,10,2900,1000
1779811199550,54.000,69.000,36.095,6,2900,1000
1779811200061,54.000,71.125,39.000,4,2900,1000
1779811200573,57.000,70.125,44.005,8,2900,1000
1779811201083,58.000,70.000,54.070,28,2900,1000
1779811201594,57.000,69.750,59.093,38,2900,1000
1779811202104,57.000,69.875,64.029,44,2900,1000
1779811202614,58.000,70.125,67.067,50,2900,1000
1779811203124,58.000,69.750,76.039,68,2900,1000
1779811203635,58.000,69.750,83.095,79,2900,1000
1779811204147,59.000,68.875,96.039,86,2900,1000
1779811204656,56.000,67.625,85.030,86,2900,1000
1779811205165,63.000,68.500,79.061,64,2900,1000
1779811205679,64.000,67.625,95.089,77,2900,1000
1779811206193,64.000,67.125,101.068,80,2900,1000
1779811206707,65.000,66.625,109.008,87,2900,1000
1779811207220,65.000,66.250,113.048,91,2900,1000
1779811207734,65.000,66.000,116.010,93,2900,1000
1779811208246,65.000,65.750,115.083,92,2900,1000
1779811208757,65.000,65.625,117.054,94,2900,1000
1779811209268,64.000,65.625,118.049,95,2900,1000
1779811209783,65.000,65.625,119.014,96,2900,1000
1779811210294,58.000,65.750,118.040,94,2900,1000
1779811210810,65.000,66.125,118.080,93,2900,1000
1779811211327,65.000,66.125,119.027,95,2900,1000
1779811211839,67.000,66.000,119.059,96,2900,1000
1779811212352,65.000,66.000,119.082,96,2900,1000
1779811212864,65.000,66.125,118.056,94,2900,1000
1779811213377,66.000,66.125,119.009,95,2900,1000
1779811213889,66.000,66.125,119.052,96,2900,1000
1779811214403,66.000,66.250,119.072,96,2900,1000
1779811214919,66.000,66.375,116.083,91,2900,1000
1779811215433,66.000,66.875,118.010,93,2900,1000
1779811215945,67.000,67.375,118.086,94,2900,1000
1779811216460,67.000,67.125,119.035,95,2900,1000
