prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.030704,97,110.585040,12,85.633546,289
code_cpp,1.785403,192,116.362720,18,168.947457,702
explain_concept,2.474085,192,82.282905,20,178.264241,743
summarize,2.310162,192,88.783007,28,235.731905,759
qa_factual,2.247378,192,91.457882,31,255.095743,787
stepwise_math,2.087385,192,101.602730,40,238.613655,559
