prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.371632,97,80.574354,12,78.186083,289
code_cpp,0.141279,1,1000000.000000,18,161.902535,0
explain_concept,3.112889,192,64.641655,20,174.021996,741
summarize,3.534039,192,56.859103,28,218.546820,735
qa_factual,3.199671,192,63.080103,31,244.684042,627
stepwise_math,2.725979,192,76.082753,40,232.056250,462
