prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.235288,97,90.335919,12,80.797743,289
code_cpp,1.904715,192,108.565600,18,165.939911,691
explain_concept,2.505598,192,81.376000,20,170.545148,770
summarize,3.034823,192,66.560147,28,226.471254,815
qa_factual,2.849604,192,71.448427,31,231.659655,663
stepwise_math,2.299389,192,91.067078,40,235.963143,474
