prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.067245,97,106.207442,12,85.809902,289
code_cpp,1.785320,192,116.339804,18,168.214866,702
explain_concept,2.471694,192,82.329690,20,179.081491,743
summarize,2.308969,192,88.745499,28,234.564799,759
qa_factual,2.254109,192,91.476488,31,240.442414,787
stepwise_math,2.076459,192,101.456857,40,242.242194,559
