prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.318179,97,91.751276,12,48.565890,289
code_cpp,1.951873,192,107.235132,18,135.678051,702
explain_concept,2.356107,192,86.576300,20,183.691839,743
summarize,2.177871,192,94.571824,28,234.195955,759
qa_factual,2.169299,192,94.816641,31,262.216320,787
stepwise_math,2.102309,192,101.914615,40,209.382427,559
