prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.032067,97,110.930167,12,83.600390,289
code_cpp,1.780564,192,116.746849,18,168.885636,702
explain_concept,2.475414,192,82.242795,20,178.356445,743
summarize,2.310393,192,88.799185,28,234.726041,759
qa_factual,2.265885,192,91.081032,31,240.840300,787
stepwise_math,2.081433,192,101.328726,40,238.721883,559
