np,rep,phase,requests,total_tokens,batch_wall_s,aggregate_tps,mean_request_tps,mean_ttft_s,p95_ttft_s,mean_itl_s,p95_itl_s,errors
2,0,measure,2,256,2.665580716999102,96.03911011488842,51.14099810811864,0.16214353750001465,0.16238106504915778,0.019707750208665206,0.019708098483844638,0
2,1,measure,2,256,2.666415251998842,96.00905178144818,50.914197900096696,0.1517059519992472,0.15171143480019963,0.01979553950393635,0.01979571207717011,0
2,2,measure,2,256,2.6603088800002297,96.22942731371025,51.05719339051862,0.1527832829979161,0.15297949199793948,0.019740098291356298,0.019740384512621723,0
2,3,measure,2,256,2.670412300998578,95.86534630037129,50.93556658005447,0.15676274350153108,0.1567989941506312,0.019787234803129473,0.01978725951415924,0
2,4,measure,2,256,2.659699282001384,96.25148291477667,51.112474427216966,0.1548648050011252,0.15489192560162335,0.01971874825196253,0.019718821421243832,0
