# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
0	2026-07-18T19:29:17Z	38000	16082000	2400	2400	manual
2	2026-07-18T19:29:19Z	39000	19058000	2400	2400	manual
4	2026-07-18T19:29:21Z	39000	19091000	2400	2400	manual
6	2026-07-18T19:29:23Z	40000	20023000	2400	2400	manual
8	2026-07-18T19:29:25Z	40000	20029000	2400	2400	manual
10	2026-07-18T19:29:27Z	39000	20022000	2400	2400	manual
12	2026-07-18T19:29:29Z	40000	20020000	2400	2400	manual
14	2026-07-18T19:29:31Z	40000	20026000	2400	2400	manual
16	2026-07-18T19:29:33Z	40000	20068000	2400	2400	manual
18	2026-07-18T19:29:35Z	40000	20040000	2400	2400	manual
20	2026-07-18T19:29:37Z	40000	20030000	2400	2400	manual
22	2026-07-18T19:29:39Z	41000	20036000	2400	2400	manual
24	2026-07-18T19:29:41Z	41000	20036000	2400	2400	manual
26	2026-07-18T19:29:43Z	41000	20037000	2400	2400	manual
28	2026-07-18T19:29:45Z	41000	20038000	2400	2400	manual
30	2026-07-18T19:29:47Z	41000	20038000	2400	2400	manual
32	2026-07-18T19:29:49Z	42000	20044000	2400	2400	manual
34	2026-07-18T19:29:51Z	42000	20045000	2400	2400	manual
36	2026-07-18T19:29:53Z	42000	20045000	2400	2400	manual
38	2026-07-18T19:29:55Z	42000	20043000	2400	2400	manual
40	2026-07-18T19:29:57Z	64000	80096000	2400	2400	manual
42	2026-07-18T19:29:59Z	66000	97042000	2400	2400	manual
44	2026-07-18T19:30:01Z	67000	99047000	2400	2400	manual
46	2026-07-18T19:30:03Z	68000	99059000	2400	2400	manual
48	2026-07-18T19:30:05Z	69000	99087000	2400	2400	manual
50	2026-07-18T19:30:07Z	70000	100043000	2400	2400	manual
52	2026-07-18T19:30:09Z	70000	100049000	2400	2400	manual
54	2026-07-18T19:30:11Z	70000	100059000	2400	2400	manual
56	2026-07-18T19:30:14Z	70000	100056000	2400	2400	manual
59	2026-07-18T19:30:16Z	70000	100046000	2400	2400	manual
61	2026-07-18T19:30:18Z	70000	100040000	2400	2400	manual
63	2026-07-18T19:30:20Z	71000	100036000	2400	2400	manual
65	2026-07-18T19:30:22Z	70000	100013000	2400	2400	manual
67	2026-07-18T19:30:24Z	69000	100037000	2400	2400	manual
69	2026-07-18T19:30:26Z	70000	100055000	2400	2400	manual
71	2026-07-18T19:30:28Z	70000	103040000	2400	2400	manual
73	2026-07-18T19:30:30Z	70000	100056000	2400	2400	manual
75	2026-07-18T19:30:32Z	70000	100086000	2400	2400	manual
77	2026-07-18T19:30:34Z	69000	100002000	2400	2400	manual
79	2026-07-18T19:30:36Z	69000	100033000	2400	2400	manual
81	2026-07-18T19:30:38Z	70000	100007000	2400	2400	manual
83	2026-07-18T19:30:40Z	69000	99087000	2400	2400	manual
85	2026-07-18T19:30:42Z	69000	99075000	2400	2400	manual
87	2026-07-18T19:30:44Z	68000	99094000	2400	2400	manual
89	2026-07-18T19:30:46Z	68000	99067000	2400	2400	manual
91	2026-07-18T19:30:48Z	69000	99085000	2400	2400	manual
93	2026-07-18T19:30:50Z	69000	99054000	2400	2400	manual
95	2026-07-18T19:30:52Z	69000	99038000	2400	2400	manual
97	2026-07-18T19:30:54Z	69000	100060000	2400	2400	manual
99	2026-07-18T19:30:56Z	70000	100063000	2400	2400	manual
101	2026-07-18T19:30:58Z	68000	100023000	2400	2400	manual
103	2026-07-18T19:31:00Z	69000	99095000	2400	2400	manual
105	2026-07-18T19:31:02Z	69000	99062000	2400	2400	manual
107	2026-07-18T19:31:04Z	68000	99086000	2400	2400	manual
109	2026-07-18T19:31:06Z	69000	98078000	2400	2400	manual
111	2026-07-18T19:31:08Z	69000	99032000	2400	2400	manual
113	2026-07-18T19:31:10Z	69000	99045000	2400	2400	manual
115	2026-07-18T19:31:12Z	69000	99056000	2400	2400	manual
117	2026-07-18T19:31:14Z	68000	99043000	2400	2400	manual
119	2026-07-18T19:31:16Z	69000	99036000	2400	2400	manual
121	2026-07-18T19:31:18Z	68000	98093000	2400	2400	manual
123	2026-07-18T19:31:20Z	68000	99075000	2400	2400	manual
125	2026-07-18T19:31:22Z	68000	99008000	2400	2400	manual
127	2026-07-18T19:31:24Z	67000	99047000	2400	2400	manual
129	2026-07-18T19:31:26Z	68000	99008000	2400	2400	manual
131	2026-07-18T19:31:28Z	68000	99096000	2400	2400	manual
133	2026-07-18T19:31:30Z	68000	98098000	2400	2400	manual
135	2026-07-18T19:31:32Z	68000	99057000	2400	2400	manual
137	2026-07-18T19:31:34Z	68000	99045000	2400	2400	manual
139	2026-07-18T19:31:36Z	67000	100016000	2400	2400	manual
141	2026-07-18T19:31:38Z	69000	100027000	2400	2400	manual
143	2026-07-18T19:31:40Z	69000	100069000	2400	2400	manual
145	2026-07-18T19:31:42Z	69000	100063000	2400	2400	manual
147	2026-07-18T19:31:44Z	68000	100049000	2400	2400	manual
149	2026-07-18T19:31:46Z	68000	100000000	2400	2400	manual
151	2026-07-18T19:31:48Z	69000	99088000	2400	2400	manual
153	2026-07-18T19:31:50Z	68000	100000000	2400	2400	manual
155	2026-07-18T19:31:52Z	68000	99063000	2400	2400	manual
157	2026-07-18T19:31:54Z	69000	99075000	2400	2400	manual
159	2026-07-18T19:31:56Z	68000	99074000	2400	2400	manual
161	2026-07-18T19:31:58Z	68000	100055000	2400	2400	manual
163	2026-07-18T19:32:00Z	68000	100053000	2400	2400	manual
165	2026-07-18T19:32:02Z	68000	99089000	2400	2400	manual
167	2026-07-18T19:32:04Z	68000	99089000	2400	2400	manual
169	2026-07-18T19:32:06Z	68000	99044000	2400	2400	manual
171	2026-07-18T19:32:08Z	68000	99025000	2400	2400	manual
173	2026-07-18T19:32:10Z	69000	99017000	2400	2400	manual
175	2026-07-18T19:32:12Z	68000	99051000	2400	2400	manual
177	2026-07-18T19:32:14Z	68000	99054000	2400	2400	manual
179	2026-07-18T19:32:16Z	68000	99035000	2400	2400	manual
181	2026-07-18T19:32:19Z	69000	99031000	2400	2400	manual
184	2026-07-18T19:32:21Z	68000	99036000	2400	2400	manual
186	2026-07-18T19:32:23Z	68000	99027000	2400	2400	manual
188	2026-07-18T19:32:25Z	68000	99080000	2400	2400	manual
190	2026-07-18T19:32:27Z	68000	99045000	2400	2400	manual
192	2026-07-18T19:32:29Z	67000	99055000	2400	2400	manual
194	2026-07-18T19:32:31Z	68000	99033000	2400	2400	manual
196	2026-07-18T19:32:33Z	68000	99033000	2400	2400	manual
198	2026-07-18T19:32:35Z	69000	99025000	2400	2400	manual
200	2026-07-18T19:32:37Z	68000	99038000	2400	2400	manual
202	2026-07-18T19:32:39Z	68000	99025000	2400	2400	manual
204	2026-07-18T19:32:41Z	68000	99029000	2400	2400	manual
206	2026-07-18T19:32:43Z	68000	99055000	2400	2400	manual
208	2026-07-18T19:32:45Z	68000	99096000	2400	2400	manual
210	2026-07-18T19:32:47Z	69000	99072000	2400	2400	manual
212	2026-07-18T19:32:49Z	68000	99053000	2400	2400	manual
214	2026-07-18T19:32:51Z	68000	99046000	2400	2400	manual
216	2026-07-18T19:32:53Z	68000	99072000	2400	2400	manual
218	2026-07-18T19:32:55Z	68000	99030000	2400	2400	manual
220	2026-07-18T19:32:57Z	68000	100018000	2400	2400	manual
222	2026-07-18T19:32:59Z	69000	101050000	2400	2400	manual
224	2026-07-18T19:33:01Z	69000	100070000	2400	2400	manual
226	2026-07-18T19:33:03Z	69000	99097000	2400	2400	manual
228	2026-07-18T19:33:05Z	68000	99049000	2400	2400	manual
230	2026-07-18T19:33:07Z	68000	99065000	2400	2400	manual
232	2026-07-18T19:33:09Z	68000	99039000	2400	2400	manual
234	2026-07-18T19:33:11Z	68000	101014000	2400	2400	manual
236	2026-07-18T19:33:13Z	69000	100019000	2400	2400	manual
238	2026-07-18T19:33:15Z	68000	99080000	2400	2400	manual
240	2026-07-18T19:33:17Z	68000	101095000	2400	2400	manual
242	2026-07-18T19:33:19Z	68000	101093000	2400	2400	manual
244	2026-07-18T19:33:21Z	67000	99060000	2400	2400	manual
246	2026-07-18T19:33:23Z	67000	99055000	2400	2400	manual
248	2026-07-18T19:33:25Z	69000	99030000	2400	2400	manual
250	2026-07-18T19:33:27Z	68000	99037000	2400	2400	manual
252	2026-07-18T19:33:29Z	68000	98084000	2400	2400	manual
254	2026-07-18T19:33:31Z	68000	99006000	2400	2400	manual
256	2026-07-18T19:33:33Z	68000	98062000	2400	2400	manual
258	2026-07-18T19:33:35Z	67000	99007000	2400	2400	manual
260	2026-07-18T19:33:37Z	68000	98047000	2400	2400	manual
262	2026-07-18T19:33:39Z	67000	99035000	2400	2400	manual
264	2026-07-18T19:33:41Z	69000	98090000	2400	2400	manual
266	2026-07-18T19:33:43Z	68000	99048000	2400	2400	manual
268	2026-07-18T19:33:45Z	68000	99041000	2400	2400	manual
270	2026-07-18T19:33:47Z	67000	99064000	2400	2400	manual
