np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,-1,0,warmup,24,128,1.1803512059996137,12.557643033000204,0.08958497501575267,11.250480513845165,True,
16,-1,1,warmup,24,128,1.181171128002461,12.558612988003006,0.08958615637795704,11.250332155069687,True,
16,-1,2,warmup,24,128,1.179859365001903,12.557076846002019,0.08958438961417414,11.250554031665407,True,
16,-1,3,warmup,24,128,1.17971748799755,12.55695309499788,0.08958453233858528,11.250536107491923,True,
16,-1,4,warmup,24,128,1.1798970679992635,12.5572146049999,0.08958517745669792,11.250455090466273,True,
16,-1,5,warmup,24,128,1.18245287299942,12.558771588999662,0.08957731272441136,11.251442860859216,True,
16,-1,6,warmup,24,128,1.1798055100007332,12.55727537400162,0.08958637688189675,11.25030446400047,True,
16,-1,7,warmup,24,128,0.9979653640002653,12.484183053002198,0.09044265896851915,11.143790189747158,True,
16,-1,8,warmup,24,128,1.1811011319987301,12.557629126000393,0.08957896058269026,11.251235883873244,True,
16,-1,9,warmup,24,128,0.5310952469990298,12.387351156998193,0.09335634574802491,10.795988292733218,True,
16,-1,10,warmup,24,128,1.1791175849975843,12.556722022996837,0.08958743651967915,11.250171395702763,True,
16,-1,11,warmup,24,128,0.998073894999834,12.483704386999307,0.09043803537007458,11.144359910338466,True,
16,-1,12,warmup,24,128,0.5306425509988912,12.386935443999391,0.09335663695275984,10.795954617110233,True,
16,-1,13,warmup,24,128,0.9970729290034797,12.483033756001532,0.09044063643305553,11.144039399745525,True,
16,-1,14,warmup,24,128,1.1772019819982233,12.554468458998599,0.08958477540945178,11.25050558135009,True,
16,-1,15,warmup,24,128,1.1792690719994425,12.55576706699867,0.08957872437007265,11.251265552568553,True,
16,0,0,measure,24,128,0.4201076719982666,10.950607513997966,0.0829173215905488,12.155168502969497,True,
16,0,1,measure,24,128,0.4191931450004631,10.94995186199958,0.082919359976371,12.154869695511868,True,
16,0,2,measure,24,128,0.4192346060008276,10.950022349999927,0.08291958853542597,12.154836191902165,True,
16,0,3,measure,24,128,0.41973167800097144,10.950283280002623,0.0829177291496193,12.155108757614341,True,
16,0,4,measure,24,128,0.41985238299821503,10.950274593000358,0.08291671031497751,12.155258112862878,True,
16,0,5,measure,24,128,0.4198768310016021,10.950155080001423,0.08291557676377811,12.155424289206945,True,
16,0,6,measure,24,128,0.42057519599984516,10.950599728999805,0.08291357899999968,12.155717168451206,True,
16,0,7,measure,24,128,0.4200725040027464,10.950188935999904,0.08291430261415085,12.155611082424027,True,
16,0,8,measure,24,128,0.4196255700007896,10.949820325000474,0.08291491933070617,12.15552066966532,True,
16,0,9,measure,24,128,0.42035836200011545,10.950266067000484,0.0829126590944911,12.155852034601999,True,
16,0,10,measure,24,128,0.4204562629965949,10.950318578998122,0.08291230170079943,12.155904432433744,True,
16,0,11,measure,24,128,0.4204844090018014,10.950260907000484,0.08291162596849357,12.156003503429348,True,
16,0,12,measure,24,128,0.4206969240003673,10.950310894000722,0.08291034622047523,12.156191135276318,True,
16,0,13,measure,24,128,0.4207321129979391,10.95032259800064,0.08291016129923386,12.156218248213019,True,
16,0,14,measure,24,128,0.42110090300047887,10.950578307001706,0.08290927089764746,12.15634879954818,True,
16,0,15,measure,24,128,0.4207097379985498,10.95024311099769,0.08290971159841842,12.156284183326692,True,
16,1,0,measure,24,128,0.40660512300019036,10.34812700400289,0.07827969985041495,12.875292287451058,True,
16,1,1,measure,24,128,0.4065833800013934,10.348199475000001,0.07828044169290242,12.875170271802567,True,
16,1,2,measure,24,128,0.40674725999997463,10.348263088999374,0.07827965219684567,12.875300125421923,True,
16,1,3,measure,24,128,0.4078177430019423,10.348957576999965,0.07827669160628364,12.875787096591148,True,
16,1,4,measure,24,128,0.40682551300051273,10.348215205001907,0.07827865899213696,12.875463488066035,True,
16,1,5,measure,24,128,0.4069680309985415,10.348222339998756,0.07827759298425366,12.87563883001328,True,
16,1,6,measure,24,128,0.407005705001211,10.348213392000616,0.07827722588188508,12.875699213828089,True,
16,1,7,measure,24,128,0.4073419920023298,10.348336282000673,0.07827554559053813,12.875975608273016,True,
16,1,8,measure,24,128,0.4073787439992884,10.348371049996786,0.07827552996848423,12.875978178031216,True,
16,1,9,measure,24,128,0.40744799000094645,10.348371972002496,0.07827499198426417,12.876066674662159,True,
16,1,10,measure,24,128,0.4076473290006106,10.348389325998141,0.07827355903147662,12.876302396607889,True,
16,1,11,measure,24,128,0.4075410509976791,10.348312584999803,0.07827379160631594,12.876264137263357,True,
16,1,12,measure,24,128,0.4075821520018508,10.34828770799868,0.07827327209446322,12.876349599026474,True,
16,1,13,measure,24,128,0.4076751829998102,10.348287706998235,0.07827253955904272,12.876470105940152,True,
16,1,14,measure,24,128,0.40768408100120723,10.348248752001382,0.0782721627637809,12.876532092127238,True,
16,1,15,measure,24,128,0.4076855329985847,10.348325430997647,0.07827275510235482,12.876434647407853,True,
16,2,0,measure,24,128,0.38768500999867683,10.611976962998597,0.08050623585039307,12.519204321277561,True,
16,2,1,measure,24,128,0.38765677500123275,10.612037542003236,0.08050693517324412,12.519095573308956,True,
16,2,2,measure,24,128,0.3877647059998708,10.612049004001165,0.08050617557481334,12.519213694500086,True,
16,2,3,measure,24,128,0.3880069490005553,10.612093200001254,0.08050461614961181,12.519456199567154,True,
16,2,4,measure,24,128,0.3879460710013518,10.612216883000656,0.08050606938582129,12.519230207574115,True,
16,2,5,measure,24,128,0.38840739200168173,10.61249803100145,0.08050465070078558,12.519450826437739,True,
16,2,6,measure,24,128,0.38793432699822006,10.612180921998515,0.08050587870078972,12.519259860437307,True,
16,2,7,measure,24,128,0.38841275199956726,10.612387967001268,0.0805037418504071,12.519592165304237,True,
16,2,8,measure,24,128,0.3884359580006276,10.612398598001164,0.08050364283464989,12.51960756382354,True,
16,2,9,measure,24,128,0.38850207699942985,10.612377766999998,0.08050295818898086,12.519714038110815,True,
16,2,10,measure,24,128,0.3885058750020107,10.612376375000167,0.08050291732282013,12.519720393565537,True,
16,2,11,measure,24,128,0.3886388739992981,10.61238996999964,0.08050197713386097,12.519866612370404,True,
