unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783911201,49000,17071000,2859000000,0
1783911202,50000,29009000,2885000000,1
1783911203,50000,33019000,2894000000,2
1783911204,50000,31071000,2898000000,5
1783911205,50000,30059000,2899000000,6
1783911206,49000,29094000,2900000000,6
1783911207,50000,30019000,2900000000,7
1783911208,50000,30080000,2900000000,7
1783911209,50000,31025000,2900000000,7
1783911210,50000,30085000,2900000000,7
1783911211,50000,30084000,2900000000,7
1783911212,50000,30053000,2900000000,7
1783911213,50000,30019000,2900000000,7
1783911214,50000,30089000,2900000000,7
1783911215,50000,30021000,2900000000,7
1783911216,50000,29097000,2900000000,7
1783911217,50000,30030000,2900000000,7
1783911218,50000,30043000,2900000000,7
1783911219,50000,30016000,2900000000,7
1783911220,50000,30018000,2900000000,7
1783911221,50000,30016000,2900000000,7
1783911222,50000,30089000,2900000000,7
1783911223,50000,30042000,2900000000,7
1783911224,49000,30070000,2900000000,7
1783911225,49000,30076000,2900000000,7
1783911227,50000,30085000,2900000000,7
1783911228,49000,30024000,2900000000,7
1783911229,49000,29088000,2900000000,7
1783911230,49000,30056000,2900000000,7
1783911231,49000,30022000,2900000000,7
1783911232,49000,30038000,2900000000,7
1783911233,49000,32070000,2900000000,7
1783911234,49000,35028000,2900000000,7
1783911235,49000,32065000,2900000000,7
1783911236,49000,31099000,2900000000,7
1783911237,50000,31018000,2900000000,8
1783911238,49000,30028000,2900000000,7
1783911239,49000,29084000,2900000000,7
1783911240,59000,63041000,2900000000,36
1783911241,68000,108017000,2900000000,77
1783911242,68000,125040000,2900000000,92
1783911243,70000,131085000,2900000000,97
1783911244,70000,134038000,2900000000,99
1783911245,66000,132051000,2900000000,98
1783911246,68000,124044000,2900000000,99
1783911247,69000,121066000,2900000000,99
1783911248,69000,120068000,2900000000,99
1783911249,69000,120010000,2900000000,99
1783911250,68000,120012000,2900000000,100
1783911251,68000,120006000,2900000000,100
1783911252,70000,120083000,2900000000,99
1783911253,72000,131029000,2900000000,100
1783911254,73000,135035000,2900000000,100
1783911255,73000,137024000,2900000000,100
1783911256,75000,138004000,2900000000,100
1783911257,74000,138006000,2900000000,100
1783911258,69000,130054000,2900000000,98
1783911259,69000,116057000,2900000000,99
1783911260,68000,112009000,2900000000,98
1783911261,69000,110030000,2900000000,99
1783911262,69000,110052000,2900000000,99
1783911263,70000,115013000,2900000000,99
1783911264,69000,118011000,2900000000,100
1783911265,71000,118088000,2900000000,100
1783911266,72000,119035000,2900000000,100
1783911267,69000,119041000,2900000000,100
1783911268,71000,119069000,2900000000,100
1783911269,71000,119094000,2900000000,100
1783911270,75000,132040000,2900000000,100
1783911271,75000,137003000,2900000000,100
1783911272,76000,138084000,2900000000,100
1783911273,77000,139049000,2900000000,100
1783911274,77000,139095000,2900000000,100
1783911275,78000,140000000,2900000000,100
1783911276,76000,140031000,2900000000,100
1783911277,72000,137093000,2900000000,98
1783911278,72000,122028000,2900000000,98
1783911279,73000,116057000,2900000000,99
1783911280,72000,114073000,2900000000,98
1783911281,72000,114028000,2900000000,99
1783911282,73000,113054000,2900000000,99
1783911283,72000,113033000,2900000000,99
1783911284,72000,114025000,2900000000,99
1783911285,74000,115079000,2900000000,99
1783911286,74000,118051000,2900000000,100
1783911287,72000,119037000,2900000000,100
1783911288,74000,119069000,2900000000,100
1783911289,74000,120003000,2900000000,100
1783911290,74000,119089000,2900000000,100
1783911291,78000,130062000,2900000000,100
1783911292,78000,137082000,2900000000,100
1783911293,79000,140046000,2900000000,100
1783911294,80000,141049000,2900000000,100
1783911295,80000,142041000,2900000000,100
1783911296,80000,142042000,2900000000,100
1783911297,80000,142039000,2900000000,100
1783911298,79000,142024000,2900000000,100
1783911299,81000,142068000,2900000000,100
1783911300,80000,142050000,2900000000,100
1783911302,77000,134087000,2900000000,98
1783911303,76000,124011000,2900000000,99
1783911304,77000,120065000,2900000000,99
1783911305,74000,118073000,2900000000,99
1783911306,74000,118009000,2900000000,99
1783911307,74000,118025000,2900000000,99
1783911308,76000,118025000,2900000000,99
1783911309,76000,117071000,2900000000,99
1783911310,75000,117033000,2900000000,99
1783911311,77000,118030000,2900000000,99
1783911312,76000,118027000,2900000000,99
1783911313,77000,118046000,2900000000,99
1783911314,75000,118085000,2900000000,99
1783911315,75000,118082000,2900000000,99
1783911316,77000,119018000,2900000000,99
1783911317,78000,119065000,2900000000,99
